N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,eval_mode,train_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
11,0.23285808075558057,0.6363636255264282,0.3636363744735718,0.6785714285714286,0.2652019262313843,mmlu:college_computer_science,validation,4.664934882894158,llama2_13b,choice,choice,,,,
100,0.1002258676290512,0.4399999976158142,0.5600000023841858,0.5775162337662337,0.08001546025276182,mmlu:college_computer_science,test,42.98813243024051,llama2_13b,choice,choice,,,,
11,0.12380083853548224,0.1818181872367859,0.8181818723678589,0.36111111111111116,0.1463477882471952,mmlu:college_mathematics,validation,3.4405607264488935,llama2_13b,choice,choice,,,,
100,0.06589578837156294,0.29999998211860657,0.6899999976158142,0.5919047619047619,0.08787720263004306,mmlu:college_mathematics,test,29.623709743842483,llama2_13b,choice,choice,,,,
22,0.12571292438290338,0.5454545617103577,0.5,0.5708333333333333,0.15138406645167957,mmlu:college_medicine,validation,6.341721216216683,llama2_13b,choice,choice,,,,
173,0.058592356009290414,0.5549132823944092,0.6184970736503601,0.5831304112554112,0.06714233876652798,mmlu:college_medicine,test,57.4862193595618,llama2_13b,choice,choice,,,,
11,0.1288730718872764,0.5454545617103577,0.5454545617103577,0.6666666666666666,0.15476064790378916,mmlu:college_physics,validation,3.0075064431875944,llama2_13b,choice,choice,,,,
102,0.15867351404592106,0.2549019753932953,0.6764706373214722,0.5771761133603239,0.08726119878245335,mmlu:college_physics,test,26.240998348221183,llama2_13b,choice,choice,,,,
11,0.3201443932273171,0.8181818723678589,0.8181818723678589,0.6666666666666667,0.16600959409366955,mmlu:computer_security,validation,2.866928009316325,llama2_13b,choice,choice,,,,
100,0.07781153231859207,0.7099999785423279,0.7199999690055847,0.7294803302574064,0.038757953047752376,mmlu:computer_security,test,22.00610477104783,llama2_13b,choice,choice,,,,
26,0.15561166520302114,0.42307692766189575,0.5384615659713745,0.7303030303030302,0.13542358004129848,mmlu:conceptual_physics,validation,4.4954584408551455,llama2_13b,choice,choice,,,,
235,0.12013903146094464,0.3914893567562103,0.4765957295894623,0.5889708117968988,0.12888129898842346,mmlu:conceptual_physics,test,39.162537556141615,llama2_13b,choice,choice,,,,
12,0.17015917847553888,0.25,0.5833333730697632,0.33333333333333337,0.44436713059743244,mmlu:econometrics,validation,3.8942864425480366,llama2_13b,choice,choice,,,,
114,0.1632876720344811,0.24561403691768646,0.4736842215061188,0.5664451827242525,0.0966800080056776,mmlu:econometrics,test,36.34450303763151,llama2_13b,choice,choice,,,,
16,0.13311614841222763,0.375,0.75,0.7166666666666667,0.16033805534243584,mmlu:electrical_engineering,validation,3.887280683964491,llama2_13b,choice,choice,,,,
145,0.0973424523041166,0.4413793087005615,0.6413792967796326,0.42563657407407407,0.05491033710282427,mmlu:electrical_engineering,test,33.218321695923805,llama2_13b,choice,choice,,,,
41,0.09600169629585452,0.4146341383457184,0.5121951103210449,0.5367647058823529,0.0872542538293978,mmlu:elementary_mathematics,validation,12.006595754995942,llama2_13b,choice,choice,,,,
378,0.06784735217926996,0.31216931343078613,0.6190475821495056,0.5823989569752281,0.08490629391695456,mmlu:elementary_mathematics,test,106.90920747071505,llama2_13b,choice,choice,,,,
14,0.12916469999722072,0.2857142984867096,0.5714285969734192,0.6749999999999999,0.02214571407863072,mmlu:formal_logic,validation,4.535816717892885,llama2_13b,choice,choice,,,,
126,0.02843788242529311,0.3492063581943512,0.626984179019928,0.5735864745011086,0.04797968410310294,mmlu:formal_logic,test,40.537142124027014,llama2_13b,choice,choice,,,,
10,0.14060280919075013,0.5,0.6000000238418579,0.52,0.17501114010810853,mmlu:global_facts,validation,2.4877553079277277,llama2_13b,choice,choice,,,,
100,0.08612264096736909,0.3499999940395355,0.6899999976158142,0.38439560439560433,0.06213721513748169,mmlu:global_facts,test,23.00922866165638,llama2_13b,choice,choice,,,,
32,0.1209655273705721,0.53125,0.5,0.6392156862745098,0.2022896558046341,mmlu:high_school_biology,validation,9.116522438824177,llama2_13b,choice,choice,,,,
310,0.060094018520847454,0.6645160913467407,0.6580644845962524,0.6882468259895445,0.06987176652877564,mmlu:high_school_biology,test,87.52327483333647,llama2_13b,choice,choice,,,,
22,0.10005006465044892,0.3636363744735718,0.5454545617103577,0.6830357142857143,0.16883863373236224,mmlu:high_school_chemistry,validation,6.326627846807241,llama2_13b,choice,choice,,,,
203,0.05729783227291012,0.4729064106941223,0.5763546824455261,0.48481308411214963,0.024965690861781832,mmlu:high_school_chemistry,test,54.87086040712893,llama2_13b,choice,choice,,,,
9,0.17603182130389744,0.6666666865348816,0.6666666865348816,0.7222222222222223,0.21994173526763916,mmlu:high_school_computer_science,validation,4.460318140685558,llama2_13b,choice,choice,,,,
100,0.09345588743686677,0.5399999618530273,0.6899999976158142,0.7731481481481481,0.08069295406341556,mmlu:high_school_computer_science,test,48.77371855452657,llama2_13b,choice,choice,,,,
22,0.14594153247096323,0.7272727489471436,0.6818181872367859,0.734375,0.07560964335094801,mmlu:high_school_geography,validation,4.739987753331661,llama2_13b,choice,choice,,,,
198,0.06559802004785248,0.7222222089767456,0.6818181872367859,0.5079465988556897,0.07417922911017828,mmlu:high_school_geography,test,42.226996306329966,llama2_13b,choice,choice,,,,
21,0.1844906466347831,0.7142857313156128,0.7142857313156128,0.7055555555555555,0.13340742531276883,mmlu:high_school_government_and_politics,validation,5.239080751314759,llama2_13b,choice,choice,,,,
193,0.04912939513285542,0.8238341808319092,0.8134714961051941,0.6740658527561968,0.15828522653777366,mmlu:high_school_government_and_politics,test,47.5801553055644,llama2_13b,choice,choice,,,,
43,0.16379689199979913,0.5116279125213623,0.5116279125213623,0.7683982683982685,0.18551701307296756,mmlu:high_school_macroeconomics,validation,9.438034567981958,llama2_13b,choice,choice,,,,
390,0.07977168086247566,0.5333333611488342,0.5461538434028625,0.6294907016060862,0.13054886338038318,mmlu:high_school_macroeconomics,test,85.10681057721376,llama2_13b,choice,choice,,,,
29,0.11061135551025127,0.24137930572032928,0.7241379022598267,0.42857142857142855,0.030807106659330206,mmlu:high_school_mathematics,validation,8.149959959089756,llama2_13b,choice,choice,,,,
270,0.09013029590800958,0.23333333432674408,0.7111110687255859,0.48723257418909593,0.04244843103267526,mmlu:high_school_mathematics,test,73.1078862119466,llama2_13b,choice,choice,,,,
26,0.23534159706189087,0.692307710647583,0.6538462042808533,0.5,0.17651944435559785,mmlu:high_school_microeconomics,validation,5.863764643669128,llama2_13b,choice,choice,,,,
238,0.070158546086119,0.5756303071975708,0.542016863822937,0.567608585676086,0.09524548880192413,mmlu:high_school_microeconomics,test,52.247968507930636,llama2_13b,choice,choice,,,,
17,0.214115626671735,0.23529411852359772,0.5882353186607361,0.4423076923076923,0.1738830103593714,mmlu:high_school_physics,validation,5.167102301493287,llama2_13b,choice,choice,,,,
151,0.032332958172488685,0.3907284736633301,0.5960264801979065,0.5400700073691967,0.11882725614585625,mmlu:high_school_physics,test,44.33199250511825,llama2_13b,choice,choice,,,,
60,0.11067090133825937,0.8000000715255737,0.8166667222976685,0.8124999999999999,0.15230205257733662,mmlu:high_school_psychology,validation,16.704003458842635,llama2_13b,choice,choice,,,,
545,0.05436075614133011,0.7614678740501404,0.7651376128196716,0.6811399443929563,0.10574796188861953,mmlu:high_school_psychology,test,150.88572043552995,llama2_13b,choice,choice,,,,
23,0.1703792395799056,0.43478262424468994,0.43478262424468994,0.7769230769230769,0.2115651783735856,mmlu:high_school_statistics,validation,9.556927893310785,llama2_13b,choice,choice,,,,
216,0.04346492265661556,0.4490740895271301,0.4583333432674408,0.5349995668370441,0.13934088305190756,mmlu:high_school_statistics,test,93.10766254551709,llama2_13b,choice,choice,,,,
22,0.17520021985877646,0.7727273106575012,0.7727273106575012,0.5647058823529412,0.1191307793964039,mmlu:high_school_us_history,validation,34.5944495908916,llama2_13b,choice,choice,,,,
204,0.09055403050254372,0.7598039507865906,0.7598039507865906,0.6550362080315998,0.11612117495022564,mmlu:high_school_us_history,test,313.05046171694994,llama2_13b,choice,choice,,,,
23,0.29493607386298804,0.5652173757553101,0.6086956858634949,0.7538461538461538,0.06311381899792214,mmlu:human_aging,validation,4.190263815224171,llama2_13b,choice,choice,,,,
223,0.07797254281193688,0.5964125990867615,0.6233184337615967,0.7443191311612364,0.09329999749435972,mmlu:human_aging,test,38.86368442699313,llama2_13b,choice,choice,,,,
12,0.15332866211732227,0.5,0.5833333730697632,0.4722222222222222,0.1597592532634735,mmlu:human_sexuality,validation,2.4465537257492542,llama2_13b,choice,choice,,,,
131,0.09053917058551583,0.6106870174407959,0.7175572514533997,0.6705882352941176,0.08471606296437384,mmlu:human_sexuality,test,26.610182577744126,llama2_13b,choice,choice,,,,
13,0.18429349935971776,0.7692307829856873,0.7692307829856873,0.9666666666666668,0.22991162080031177,mmlu:international_law,validation,4.724399963393807,llama2_13b,choice,choice,,,,
121,0.0732406697982599,0.719008207321167,0.7355371713638306,0.7503380662609871,0.0831782803062565,mmlu:international_law,test,39.8285461794585,llama2_13b,choice,choice,,,,
11,0.22142491828311575,0.4545454680919647,0.4545454680919647,1.0,0.33980202674865717,mmlu:jurisprudence,validation,2.5484057292342186,llama2_13b,choice,choice,,,,
108,0.10479138874345355,0.7037037014961243,0.75,0.7117598684210525,0.12256977403605426,mmlu:jurisprudence,test,23.87943733856082,llama2_13b,choice,choice,,,,
18,0.2224999864896138,0.7777777910232544,0.7222222089767456,0.5714285714285714,0.13540524906582307,mmlu:logical_fallacies,validation,4.402441432699561,llama2_13b,choice,choice,,,,
163,0.06698918635128467,0.6380367875099182,0.7361962795257568,0.6082953063885268,0.12471585076279436,mmlu:logical_fallacies,test,38.71035126782954,llama2_13b,choice,choice,,,,
11,0.19108336080204355,0.4545454680919647,0.3636363744735718,0.6666666666666666,0.3538819605653936,mmlu:machine_learning,validation,3.687346164137125,llama2_13b,choice,choice,,,,
112,0.19081376971943037,0.2142857313156128,0.4285714626312256,0.6526988636363635,0.1879844468619143,mmlu:machine_learning,test,37.26725687272847,llama2_13b,choice,choice,,,,
11,0.23109854893250903,0.7272727489471436,0.9090909361839294,0.75,0.3130404840816151,mmlu:management,validation,1.9868266973644495,llama2_13b,choice,choice,,,,
103,0.10133581601300287,0.7766990661621094,0.7475728392601013,0.5817934782608696,0.1234796319193053,mmlu:management,test,16.78186441026628,llama2_13b,choice,choice,,,,
25,0.2459735798835755,0.8399999737739563,0.8399999737739563,0.6904761904761905,0.1388155198097229,mmlu:marketing,validation,5.903326196596026,llama2_13b,choice,choice,,,,
234,0.0601038861478496,0.7820513248443604,0.7777777910232544,0.7078109932497589,0.09158746452413054,mmlu:marketing,test,52.092541955411434,llama2_13b,choice,choice,,,,
11,0.17915785854512994,0.8181818723678589,0.9090909361839294,1.0,0.23356219313361426,mmlu:medical_genetics,validation,2.441466838121414,llama2_13b,choice,choice,,,,
100,0.1411105951666832,0.5799999833106995,0.6399999856948853,0.6832922824302133,0.07126536309719086,mmlu:medical_genetics,test,20.055859921500087,llama2_13b,choice,choice,,,,
38,0.18718513611115908,0.5263158082962036,0.5789473652839661,0.663888888888889,0.0855910981956281,mmlu:moral_disputes,validation,9.69021936878562,llama2_13b,choice,choice,,,,
346,0.055437243484348246,0.6098265647888184,0.6358381509780884,0.5985079866596454,0.048407291918131666,mmlu:moral_disputes,test,87.4577868245542,llama2_13b,choice,choice,,,,
33,0.1813181160074292,0.7575757503509521,0.7878788113594055,0.885,0.14899205258398343,mmlu:nutrition,validation,10.489177932962775,llama2_13b,choice,choice,,,,
306,0.07220801623428569,0.6241829991340637,0.6405228972434998,0.6721374914636922,0.025691327705881922,mmlu:nutrition,test,97.3520828075707,llama2_13b,choice,choice,,,,
34,0.20816840319072502,0.6470588445663452,0.6470588445663452,0.7196969696969697,0.07878993714556973,mmlu:philosophy,validation,6.665079241618514,llama2_13b,choice,choice,,,,
311,0.09089757631446005,0.6495176553726196,0.6655948162078857,0.6461985648106096,0.053354251614720856,mmlu:philosophy,test,57.71479261852801,llama2_13b,choice,choice,,,,
35,0.18569657632282802,0.6285714507102966,0.6000000238418579,0.673076923076923,0.12113654102597916,mmlu:prehistory,validation,10.430795194581151,llama2_13b,choice,choice,,,,
324,0.06019172900252873,0.6419752836227417,0.6759259104728699,0.6907327586206897,0.037480538458000014,mmlu:prehistory,test,93.07326193153858,llama2_13b,choice,choice,,,,
69,0.15859784207482272,0.5652173757553101,0.5652173757553101,0.7085470085470085,0.12546137882315594,mmlu:professional_psychology,validation,21.61121184565127,llama2_13b,choice,choice,,,,
612,0.0725067993199903,0.5555555820465088,0.5686274766921997,0.6671658737024222,0.10395246451976253,mmlu:professional_psychology,test,184.51635095104575,llama2_13b,choice,choice,,,,
12,0.49819476405779517,0.5833333730697632,0.5833333730697632,0.37142857142857144,0.351462776462237,mmlu:public_relations,validation,3.1405061036348343,llama2_13b,choice,choice,,,,
110,0.07987526167522778,0.6363636255264282,0.6363636255264282,0.79375,0.1442319783297452,mmlu:public_relations,test,25.510458743199706,llama2_13b,choice,choice,,,,
27,0.23700715546254758,0.5925925970077515,0.5925925970077515,0.5909090909090909,0.17417300188982926,mmlu:security_studies,validation,18.706184078007936,llama2_13b,choice,choice,,,,
245,0.047171321328805416,0.6326530575752258,0.6326530575752258,0.5753046594982079,0.11913227718703598,mmlu:security_studies,test,174.45209700614214,llama2_13b,choice,choice,,,,
22,0.160487486557527,0.8181818723678589,0.8181818723678589,0.8125,0.19257258827036075,mmlu:sociology,validation,5.360082965344191,llama2_13b,choice,choice,,,,
201,0.06170249207695916,0.7661691308021545,0.7910447716712952,0.6592981486598507,0.14147773014372264,mmlu:sociology,test,47.66604218818247,llama2_13b,choice,choice,,,,
11,0.13227141445333307,0.9090909361839294,0.9090909361839294,0.9,0.2205462401563471,mmlu:us_foreign_policy,validation,2.6985545083880424,llama2_13b,choice,choice,,,,
100,0.06834511309862137,0.8499999642372131,0.8499999642372131,0.5952941176470589,0.15116100609302519,mmlu:us_foreign_policy,test,22.84139282628894,llama2_13b,choice,choice,,,,
18,0.24425924155447218,0.5,0.6111111044883728,0.6296296296296297,0.15044105052948,mmlu:virology,validation,4.434607926756144,llama2_13b,choice,choice,,,,
166,0.17515957481171712,0.4457831084728241,0.48795178532600403,0.632270857814336,0.16597336961562373,mmlu:virology,test,33.010799307376146,llama2_13b,choice,choice,,,,
19,0.08429366820736936,0.7894737124443054,0.8421052694320679,0.6333333333333333,0.2420037012351187,mmlu:world_religions,validation,3.1391621828079224,llama2_13b,choice,choice,,,,
171,0.04342272372273675,0.7719298601150513,0.7602339386940002,0.6069347319347319,0.1489304122869034,mmlu:world_religions,test,26.704701896756887,llama2_13b,choice,choice,,,,
14,0.20662898250988554,0.5714285969734192,0.4285714626312256,0.47916666666666663,0.24957762445722312,mmlu:anatomy,validation,5.3378307446837425,llama2_13b_chat,choice,choice,,,,
135,0.19448365834024214,0.5111110806465149,0.5777777433395386,0.6052920509442249,0.14385256855576126,mmlu:anatomy,test,27.12192902341485,llama2_13b_chat,choice,choice,,,,
16,0.11424661241471767,0.625,0.75,0.5166666666666666,0.14552656933665276,mmlu:astronomy,validation,5.158888217061758,llama2_13b_chat,choice,choice,,,,
152,0.245416279097921,0.5657894611358643,0.5723684430122375,0.5525898520084567,0.10382301007446487,mmlu:astronomy,test,46.71482387557626,llama2_13b_chat,choice,choice,,,,
11,0.22440953959118237,0.5454545617103577,0.7272727489471436,0.7333333333333333,0.19926840608770197,mmlu:business_ethics,validation,3.461340054869652,llama2_13b_chat,choice,choice,,,,
100,0.24410267770290378,0.5299999713897705,0.6399999856948853,0.7310317141710156,0.1234950226545334,mmlu:business_ethics,test,30.622988387942314,llama2_13b_chat,choice,choice,,,,
29,0.3209612348984028,0.517241358757019,0.5517241358757019,0.5380952380952381,0.3350708875162848,mmlu:clinical_knowledge,validation,6.760913655161858,llama2_13b_chat,choice,choice,,,,
265,0.20924414148870502,0.5660377740859985,0.5849056839942932,0.6402898550724637,0.229740809044748,mmlu:clinical_knowledge,test,60.51991253718734,llama2_13b_chat,choice,choice,,,,
16,0.20605568774044514,0.5625,0.625,0.5714285714285714,0.282195046544075,mmlu:college_biology,validation,4.239350873976946,llama2_13b_chat,choice,choice,,,,
144,0.1936526567571693,0.5833333134651184,0.5902777910232544,0.557936507936508,0.12502663996484545,mmlu:college_biology,test,38.19021762162447,llama2_13b_chat,choice,choice,,,,
8,0.5105344615876675,0.125,0.375,0.8571428571428572,0.4007076695561409,mmlu:college_chemistry,validation,2.5600859001278877,llama2_13b_chat,choice,choice,,,,
100,0.2275681433081627,0.3700000047683716,0.47999998927116394,0.572930072930073,0.2718444365262985,mmlu:college_chemistry,test,29.134852070361376,llama2_13b_chat,choice,choice,,,,
11,0.15991395170038397,0.5454545617103577,0.4545454680919647,0.6,0.19875427267768167,mmlu:college_computer_science,validation,4.747863087803125,llama2_13b_chat,choice,choice,,,,
100,0.15642848163843157,0.5399999618530273,0.5,0.4472624798711755,0.15836596071720124,mmlu:college_computer_science,test,42.931144166737795,llama2_13b_chat,choice,choice,,,,
11,0.25650960748845886,0.27272728085517883,0.6363636255264282,0.41666666666666663,0.25392549146305426,mmlu:college_mathematics,validation,3.412310652434826,llama2_13b_chat,choice,choice,,,,
100,0.2351979598402977,0.3499999940395355,0.47999998927116394,0.56,0.1345799219608307,mmlu:college_mathematics,test,29.38781486451626,llama2_13b_chat,choice,choice,,,,
22,0.44382848387414764,0.3636363744735718,0.40909093618392944,0.6696428571428572,0.34289455413818365,mmlu:college_medicine,validation,6.417538654059172,llama2_13b_chat,choice,choice,,,,
173,0.2904427091165775,0.4624277353286743,0.5433526039123535,0.6513440860215054,0.17844306940288215,mmlu:college_medicine,test,57.37812551483512,llama2_13b_chat,choice,choice,,,,
11,0.3878866867585615,0.4545454680919647,0.5454545617103577,0.6000000000000001,0.11921183629469438,mmlu:college_physics,validation,2.98723828792572,llama2_13b_chat,choice,choice,,,,
102,0.370677268096045,0.2450980544090271,0.529411792755127,0.6174025974025974,0.12187772930837144,mmlu:college_physics,test,26.117781329900026,llama2_13b_chat,choice,choice,,,,
11,0.45247231830250134,0.6363636255264282,0.6363636255264282,0.6428571428571428,0.30191021073948254,mmlu:computer_security,validation,2.8341872580349445,llama2_13b_chat,choice,choice,,,,
100,0.2238504680991173,0.6499999761581421,0.699999988079071,0.7424175824175825,0.10804230153560639,mmlu:computer_security,test,21.7568541392684,llama2_13b_chat,choice,choice,,,,
26,0.31387063173147345,0.46153849363327026,0.692307710647583,0.6190476190476191,0.12722335182703465,mmlu:conceptual_physics,validation,4.665994707494974,llama2_13b_chat,choice,choice,,,,
235,0.3247843713202375,0.4127659499645233,0.5744680762290955,0.5729119976094427,0.09954150458599657,mmlu:conceptual_physics,test,39.052717965096235,llama2_13b_chat,choice,choice,,,,
12,0.49937231590350467,0.3333333432674408,0.3333333432674408,0.53125,0.4413627088069916,mmlu:econometrics,validation,4.003213848918676,llama2_13b_chat,choice,choice,,,,
114,0.30435455237564285,0.31578946113586426,0.3947368562221527,0.545405982905983,0.30276940579999956,mmlu:econometrics,test,36.27507935836911,llama2_13b_chat,choice,choice,,,,
16,0.39805904775857925,0.5,0.625,0.765625,0.0759813189506531,mmlu:electrical_engineering,validation,3.7837269715964794,llama2_13b_chat,choice,choice,,,,
145,0.2309398133179237,0.4965517222881317,0.5103448033332825,0.5018074581430746,0.1599609777845186,mmlu:electrical_engineering,test,33.209833931177855,llama2_13b_chat,choice,choice,,,,
41,0.25017098609994093,0.4146341383457184,0.4878048598766327,0.6397058823529412,0.2034703318665667,mmlu:elementary_mathematics,validation,11.938452571630478,llama2_13b_chat,choice,choice,,,,
378,0.31418251179198114,0.3253968060016632,0.5052909851074219,0.503012912482066,0.18933600439596426,mmlu:elementary_mathematics,test,106.59320718795061,llama2_13b_chat,choice,choice,,,,
14,0.5272892628397261,0.0714285746216774,0.2142857313156128,0.0,0.5222787175859723,mmlu:formal_logic,validation,4.497507467865944,llama2_13b_chat,choice,choice,,,,
126,0.32209860214165287,0.2857142984867096,0.3095238208770752,0.677932098765432,0.481920978379628,mmlu:formal_logic,test,40.32660010457039,llama2_13b_chat,choice,choice,,,,
10,0.47349956631660467,0.20000000298023224,0.5,1.0,0.22275915145874026,mmlu:global_facts,validation,2.437330510467291,llama2_13b_chat,choice,choice,,,,
100,0.3165890657901764,0.3100000023841858,0.47999998927116394,0.541841982234689,0.15538888335227968,mmlu:global_facts,test,22.98962890356779,llama2_13b_chat,choice,choice,,,,
32,0.2618219470605254,0.5625,0.59375,0.6111111111111112,0.2670989856123924,mmlu:high_school_biology,validation,9.352749779820442,llama2_13b_chat,choice,choice,,,,
310,0.1704712515877139,0.6774193644523621,0.6387096643447876,0.5910238095238095,0.06993062265457645,mmlu:high_school_biology,test,87.46518862992525,llama2_13b_chat,choice,choice,,,,
22,0.30064125359058386,0.40909093618392944,0.40909093618392944,0.6752136752136753,0.3349208262833683,mmlu:high_school_chemistry,validation,6.347121383994818,llama2_13b_chat,choice,choice,,,,
203,0.2409859713662434,0.41379308700561523,0.4088670015335083,0.4627851140456183,0.30228634127255144,mmlu:high_school_chemistry,test,54.68972832337022,llama2_13b_chat,choice,choice,,,,
9,0.2520365847481621,0.7777777910232544,0.5555555820465088,0.5714285714285714,0.2862005896038479,mmlu:high_school_computer_science,validation,4.58358084782958,llama2_13b_chat,choice,choice,,,,
100,0.1541334843635559,0.5999999642372131,0.6299999952316284,0.6410416666666667,0.08474038362503053,mmlu:high_school_computer_science,test,48.663552954792976,llama2_13b_chat,choice,choice,,,,
22,0.15720224651423365,0.7272727489471436,0.7727273106575012,0.5729166666666666,0.1220794753594832,mmlu:high_school_geography,validation,4.753551132977009,llama2_13b_chat,choice,choice,,,,
198,0.18159390278536866,0.7070707082748413,0.6262626051902771,0.4786330049261084,0.07524814027728456,mmlu:high_school_geography,test,42.12603009492159,llama2_13b_chat,choice,choice,,,,
21,0.22747943231037682,0.7142857313156128,0.7142857313156128,0.5777777777777777,0.2751367319197881,mmlu:high_school_government_and_politics,validation,5.251048248261213,llama2_13b_chat,choice,choice,,,,
193,0.1270896543801757,0.7927460670471191,0.7668393850326538,0.6172385620915033,0.07217719394308299,mmlu:high_school_government_and_politics,test,47.71326790377498,llama2_13b_chat,choice,choice,,,,
43,0.2938208836455678,0.4651162624359131,0.6744186282157898,0.5065217391304349,0.0824296419010606,mmlu:high_school_macroeconomics,validation,9.556913793087006,llama2_13b_chat,choice,choice,,,,
390,0.23552503035618708,0.535897433757782,0.6307692527770996,0.4958893970234476,0.08570192440962181,mmlu:high_school_macroeconomics,test,84.85189835354686,llama2_13b_chat,choice,choice,,,,
29,0.23744304940618322,0.27586206793785095,0.6206896305084229,0.5238095238095238,0.15914927268850396,mmlu:high_school_mathematics,validation,8.04154934734106,llama2_13b_chat,choice,choice,,,,
270,0.2369200842248069,0.28148147463798523,0.5629629492759705,0.45557514921323927,0.0765577581193712,mmlu:high_school_mathematics,test,72.96245137602091,llama2_13b_chat,choice,choice,,,,
26,0.21208596000304591,0.6153846383094788,0.5769230723381042,0.525,0.17620193041287938,mmlu:high_school_microeconomics,validation,5.814696043729782,llama2_13b_chat,choice,choice,,,,
238,0.1999973366741373,0.5840336680412292,0.6134454011917114,0.5370975946515516,0.0840729197033313,mmlu:high_school_microeconomics,test,52.17634695023298,llama2_13b_chat,choice,choice,,,,
17,0.5390769944471472,0.29411765933036804,0.5882353186607361,0.4666666666666667,0.275296127094942,mmlu:high_school_physics,validation,5.153254926204681,llama2_13b_chat,choice,choice,,,,
151,0.3287348271600458,0.33774834871292114,0.5827814340591431,0.48294117647058826,0.15139022331364105,mmlu:high_school_physics,test,44.00728094577789,llama2_13b_chat,choice,choice,,,,
60,0.11621293028195703,0.8000000715255737,0.7000000476837158,0.7291666666666666,0.06487637460231781,mmlu:high_school_psychology,validation,16.700353763997555,llama2_13b_chat,choice,choice,,,,
545,0.1283313002608238,0.752293586730957,0.721100926399231,0.6582475158084914,0.054132893107353,mmlu:high_school_psychology,test,150.92772955447435,llama2_13b_chat,choice,choice,,,,
23,0.31580342028452013,0.3478260934352875,0.739130437374115,0.7333333333333334,0.11245700069095776,mmlu:high_school_statistics,validation,9.470712374895811,llama2_13b_chat,choice,choice,,,,
216,0.24046254544346418,0.36574074625968933,0.6157407164573669,0.4382333918506883,0.05593373543686336,mmlu:high_school_statistics,test,92.97400664910674,llama2_13b_chat,choice,choice,,,,
22,0.2284643677147952,0.7272727489471436,0.5909091234207153,0.5520833333333334,0.08296556093476035,mmlu:high_school_us_history,validation,34.44204421713948,llama2_13b_chat,choice,choice,,,,
204,0.14268829118387372,0.75,0.6127451062202454,0.5077534281686531,0.07325488737985199,mmlu:high_school_us_history,test,313.89387713745236,llama2_13b_chat,choice,choice,,,,
23,0.23342548505119656,0.695652186870575,0.6086956858634949,0.7857142857142857,0.24314392649609112,mmlu:human_aging,validation,4.430761810392141,llama2_13b_chat,choice,choice,,,,
223,0.1750242027199322,0.6457399129867554,0.6457399129867554,0.6397679324894515,0.09710698464526188,mmlu:human_aging,test,39.43794944137335,llama2_13b_chat,choice,choice,,,,
12,0.23100995272397995,0.4166666865348816,0.5833333730697632,0.6000000000000001,0.10205398499965669,mmlu:human_sexuality,validation,2.450817007571459,llama2_13b_chat,choice,choice,,,,
131,0.20160232518465465,0.6106870174407959,0.6030534505844116,0.5840686274509803,0.0992433665362933,mmlu:human_sexuality,test,26.936359480023384,llama2_13b_chat,choice,choice,,,,
13,0.09920215606689457,0.8461538553237915,0.7692307829856873,0.0,0.30783037038949823,mmlu:international_law,validation,4.78561482578516,llama2_13b_chat,choice,choice,,,,
121,0.14776173135465825,0.7520660758018494,0.7685949802398682,0.7256410256410256,0.038057621352928735,mmlu:international_law,test,40.67048614472151,llama2_13b_chat,choice,choice,,,,
11,0.2845090708949349,0.4545454680919647,0.4545454680919647,0.6000000000000001,0.2008335915478793,mmlu:jurisprudence,validation,2.621569626033306,llama2_13b_chat,choice,choice,,,,
108,0.07530087784484582,0.7685185074806213,0.694444477558136,0.6520481927710844,0.06917355623510149,mmlu:jurisprudence,test,24.189975544810295,llama2_13b_chat,choice,choice,,,,
18,0.2260679933759901,0.7222222089767456,0.6666666865348816,0.49230769230769234,0.20784525076548258,mmlu:logical_fallacies,validation,4.5882200114429,llama2_13b_chat,choice,choice,,,,
163,0.18132933681727922,0.6748465895652771,0.7239263653755188,0.5821612349914237,0.07786623319965201,mmlu:logical_fallacies,test,39.64215485751629,llama2_13b_chat,choice,choice,,,,
11,0.3903419483791698,0.27272728085517883,0.4545454680919647,0.75,0.3337575630708174,mmlu:machine_learning,validation,3.7454406172037125,llama2_13b_chat,choice,choice,,,,
112,0.42653715983033186,0.2946428656578064,0.598214328289032,0.58036056770234,0.12610820734075137,mmlu:machine_learning,test,37.66421825811267,llama2_13b_chat,choice,choice,,,,
11,0.19820608875968238,0.8181818723678589,0.9090909361839294,0.8888888888888888,0.21212386001240124,mmlu:management,validation,1.9389570131897926,llama2_13b_chat,choice,choice,,,,
103,0.12850591685008078,0.7281553745269775,0.737864077091217,0.724047619047619,0.05063260932570524,mmlu:management,test,16.94216226786375,llama2_13b_chat,choice,choice,,,,
25,0.1604520511627197,0.7999999523162842,0.7599999904632568,0.52,0.07476258993148803,mmlu:marketing,validation,5.840049907565117,llama2_13b_chat,choice,choice,,,,
234,0.0556038345536615,0.811965823173523,0.811965823173523,0.6998803827751197,0.07100226379867293,mmlu:marketing,test,52.41762446239591,llama2_13b_chat,choice,choice,,,,
