N,logits_ece,acc,unc_acc,unc_auroc,unc_ece,dataset,split,ts,model_name,train_mode,eval_mode,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece
238,0.054085744654431035,0.6638655662536621,0.6512605547904968,0.5417721518987342,0.125189289826305,mmlu:high_school_microeconomics,test,28.601586742326617,mistral_7b,choice,choice,,,,
17,0.20823682406369376,0.23529411852359772,0.29411765933036804,0.375,0.39064111429102283,mmlu:high_school_physics,validation,3.076137373223901,mistral_7b,choice,choice,,,,
151,0.07560721710817704,0.38410595059394836,0.430463582277298,0.5439377085650723,0.2471971946046842,mmlu:high_school_physics,test,25.247134815901518,mistral_7b,choice,choice,,,,
60,0.07522060424089431,0.8833333849906921,0.8500000238418579,0.5606469002695418,0.06413541634877523,mmlu:high_school_psychology,validation,8.851629773154855,mistral_7b,choice,choice,,,,
545,0.03199428839421052,0.8165137767791748,0.8110091686248779,0.5747977528089888,0.04764671697529085,mmlu:high_school_psychology,test,81.02610965818167,mistral_7b,choice,choice,,,,
23,0.10689268682314002,0.47826087474823,0.5652173757553101,0.8333333333333334,0.19279189990914386,mmlu:high_school_statistics,validation,5.893725519999862,mistral_7b,choice,choice,,,,
216,0.09523931835536603,0.5833333134651184,0.6018518805503845,0.5820105820105821,0.16417051437828276,mmlu:high_school_statistics,test,54.95546276308596,mistral_7b,choice,choice,,,,
22,0.17360202019864862,0.7727273106575012,0.4545454680919647,0.2647058823529411,0.24106132442300968,mmlu:high_school_us_history,validation,21.047944692894816,mistral_7b,choice,choice,,,,
204,0.04227642948720971,0.779411792755127,0.6764706373214722,0.47037037037037044,0.07136058427539527,mmlu:high_school_us_history,test,187.12703883834183,mistral_7b,choice,choice,,,,
23,0.1808033831741499,0.739130437374115,0.739130437374115,0.6274509803921569,0.13215090658353723,mmlu:human_aging,validation,2.3508205469697714,mistral_7b,choice,choice,,,,
223,0.08314872736888082,0.6995515823364258,0.6995515823364258,0.6059127439724454,0.10193119214789212,mmlu:human_aging,test,21.33404402807355,mistral_7b,choice,choice,,,,
12,0.13673166185617447,0.5833333730697632,0.5,0.5571428571428572,0.2636905064185461,mmlu:human_sexuality,validation,1.475249271839857,mistral_7b,choice,choice,,,,
131,0.10904413757433419,0.8015267252922058,0.7709923982620239,0.5521978021978022,0.05224548223364442,mmlu:human_sexuality,test,14.714492950588465,mistral_7b,choice,choice,,,,
13,0.1028058070402879,0.9230769872665405,0.9230769872665405,0.3333333333333333,0.17453907544796282,mmlu:international_law,validation,2.6183505710214376,mistral_7b,choice,choice,,,,
121,0.04676493534371872,0.7933883666992188,0.8016528487205505,0.5410416666666666,0.10406087548279563,mmlu:international_law,test,22.419684687629342,mistral_7b,choice,choice,,,,
11,0.2665528492494063,0.6363636255264282,0.6363636255264282,0.3571428571428571,0.24069555781104346,mmlu:jurisprudence,validation,1.5340539831668139,mistral_7b,choice,choice,,,,
108,0.11025176721590538,0.8148148059844971,0.7777777910232544,0.6446022727272727,0.0803541016799432,mmlu:jurisprudence,test,13.26057393476367,mistral_7b,choice,choice,,,,
18,0.2051447348462211,0.7222222089767456,0.7222222089767456,0.4538461538461539,0.287627637386322,mmlu:logical_fallacies,validation,2.461423924192786,mistral_7b,choice,choice,,,,
163,0.09089494062347649,0.7975459694862366,0.7975459694862366,0.6298368298368298,0.05313874168630026,mmlu:logical_fallacies,test,21.13742172718048,mistral_7b,choice,choice,,,,
11,0.19851565631953155,0.27272728085517883,0.3636363744735718,0.35416666666666663,0.3788028955459595,mmlu:machine_learning,validation,2.2875126376748085,mistral_7b,choice,choice,,,,
112,0.13035781096134869,0.3750000298023224,0.6428571939468384,0.6370748299319727,0.12041021351303373,mmlu:machine_learning,test,21.80235432460904,mistral_7b,choice,choice,,,,
11,0.16422389854084363,0.9090909361839294,0.8181818723678589,0.3,0.10331737453287299,mmlu:management,validation,1.1376991048455238,mistral_7b,choice,choice,,,,
103,0.04608036650037302,0.7961165308952332,0.7864077687263489,0.6646341463414634,0.04925043779669456,mmlu:management,test,9.084560563787818,mistral_7b,choice,choice,,,,
25,0.0804211163520813,0.8799999952316284,0.8399999737739563,0.7575757575757576,0.14354984760284425,mmlu:marketing,validation,3.2328122667968273,mistral_7b,choice,choice,,,,
234,0.048388646326513365,0.8675214052200317,0.8504273891448975,0.632369299221357,0.09937860593836532,mmlu:marketing,test,28.22134805098176,mistral_7b,choice,choice,,,,
11,0.13245385885238647,1.0,1.0,,0.11581515724008734,mmlu:medical_genetics,validation,1.444713430479169,mistral_7b,choice,choice,,,,
100,0.1275368383526802,0.7299999594688416,0.7400000095367432,0.6453576864535768,0.13707499384880065,mmlu:medical_genetics,test,11.003864705562592,mistral_7b,choice,choice,,,,
38,0.15920385875199972,0.6315789222717285,0.6315789222717285,0.7336309523809523,0.2094282366727528,mmlu:moral_disputes,validation,5.526718413457274,mistral_7b,choice,choice,,,,
346,0.05872425678148434,0.7052022814750671,0.7023121118545532,0.5490798778527803,0.14493053927586946,mmlu:moral_disputes,test,48.79488578811288,mistral_7b,choice,choice,,,,
33,0.14384670691056692,0.7575757503509521,0.7878788113594055,0.79,0.06365645473653622,mmlu:nutrition,validation,5.880208600312471,mistral_7b,choice,choice,,,,
306,0.09811726884514678,0.7450980544090271,0.7320261597633362,0.5859480431848852,0.0795474796513327,mmlu:nutrition,test,54.28094092383981,mistral_7b,choice,choice,,,,
34,0.20319585414493785,0.7352941036224365,0.7058823704719543,0.5177777777777779,0.1849233420456157,mmlu:philosophy,validation,3.8656779192388058,mistral_7b,choice,choice,,,,
311,0.03994166697719857,0.7266880869865417,0.7234726548194885,0.5760020822488288,0.1374408077580369,mmlu:philosophy,test,33.20808542706072,mistral_7b,choice,choice,,,,
35,0.18462679471288407,0.5714285969734192,0.5714285969734192,0.5816666666666667,0.23036548580442157,mmlu:prehistory,validation,5.812522996217012,mistral_7b,choice,choice,,,,
324,0.024386772219045665,0.7407407760620117,0.7160493731498718,0.5671875,0.08064850484147483,mmlu:prehistory,test,50.83476986736059,mistral_7b,choice,choice,,,,
69,0.06908084905665852,0.7101449370384216,0.7101449370384216,0.6331632653061225,0.12023670431496442,mmlu:professional_psychology,validation,12.40618341974914,mistral_7b,choice,choice,,,,
612,0.04635619328302495,0.6781045794487,0.6764705777168274,0.5836584918353617,0.13109412195246203,mmlu:professional_psychology,test,103.87540796026587,mistral_7b,choice,choice,,,,
12,0.22901735206445056,0.5,0.5,0.36111111111111116,0.43406233191490173,mmlu:public_relations,validation,1.8113422747701406,mistral_7b,choice,choice,,,,
110,0.0801185502247377,0.6545454263687134,0.6909090876579285,0.6469298245614036,0.10173827734860506,mmlu:public_relations,test,13.85266643948853,mistral_7b,choice,choice,,,,
27,0.1348053150706821,0.7037037014961243,0.7037037014961243,0.5493421052631579,0.09241924683252972,mmlu:security_studies,validation,10.848888706415892,mistral_7b,choice,choice,,,,
245,0.08448417259722338,0.7551019787788391,0.7387754917144775,0.6644594594594594,0.06371203855592376,mmlu:security_studies,test,98.07442571781576,mistral_7b,choice,choice,,,,
22,0.11663733287291093,0.8636363744735718,0.8636363744735718,0.4035087719298246,0.1431922668760473,mmlu:sociology,validation,2.944298719987273,mistral_7b,choice,choice,,,,
201,0.026367466841171007,0.8407959938049316,0.8358208537101746,0.564164201183432,0.08233885593082182,mmlu:sociology,test,25.59774566628039,mistral_7b,choice,choice,,,,
11,0.19001150131225586,0.9090909361839294,0.9090909361839294,0.9,0.19433100657029587,mmlu:us_foreign_policy,validation,1.5766851156949997,mistral_7b,choice,choice,,,,
100,0.08791743367910385,0.8799999952316284,0.8499999642372131,0.6775568181818182,0.038295845389366145,mmlu:us_foreign_policy,test,12.366884022951126,mistral_7b,choice,choice,,,,
18,0.282570931646559,0.6666666865348816,0.6111111044883728,0.6597222222222222,0.16530361771583554,mmlu:virology,validation,2.647335885092616,mistral_7b,choice,choice,,,,
166,0.21802043340292318,0.5301204919815063,0.5963855385780334,0.6095571095571097,0.13790480954101286,mmlu:virology,test,18.216721018776298,mistral_7b,choice,choice,,,,
19,0.2028370546667199,0.8947368264198303,0.8421052694320679,0.7352941176470589,0.13989224873091047,mmlu:world_religions,validation,1.7437080182135105,mistral_7b,choice,choice,,,,
171,0.0540240089795743,0.8187134265899658,0.7660818696022034,0.6091013824884793,0.046970549034096344,mmlu:world_religions,test,14.084186451509595,mistral_7b,choice,choice,,,,
11,0.29379816759716376,0.4545454680919647,0.5454545617103577,0.36666666666666664,0.31219571286981757,mmlu:abstract_algebra,validation,5.198338378220797,llama2_13b_chat,oe,choice,,,,
100,0.16200531616806985,0.28999999165534973,0.6800000071525574,0.4176784847013113,0.17518055379390718,mmlu:abstract_algebra,test,19.170281674712896,llama2_13b_chat,oe,choice,,,,
14,0.20662898250988554,0.5714285969734192,0.5,0.45833333333333337,0.19871469906398226,mmlu:anatomy,validation,2.9398111552000046,llama2_13b_chat,oe,choice,,,,
135,0.19448365834024214,0.5111110806465149,0.555555522441864,0.358695652173913,0.12440892546265213,mmlu:anatomy,test,27.445794876664877,llama2_13b_chat,oe,choice,,,,
16,0.11424661241471767,0.625,0.375,0.35,0.4225494898855686,mmlu:astronomy,validation,5.252742558717728,llama2_13b_chat,oe,choice,,,,
152,0.245416279097921,0.5657894611358643,0.46710526943206787,0.4047744890768147,0.2726804159189526,mmlu:astronomy,test,47.340528037399054,llama2_13b_chat,oe,choice,,,,
11,0.22440953959118237,0.5454545617103577,0.6363636255264282,0.23333333333333328,0.3563687638802962,mmlu:business_ethics,validation,3.519288543611765,llama2_13b_chat,oe,choice,,,,
100,0.24410267770290378,0.5299999713897705,0.550000011920929,0.3133279807306303,0.13973982572555543,mmlu:business_ethics,test,30.94037863984704,llama2_13b_chat,oe,choice,,,,
29,0.3209612348984028,0.517241358757019,0.48275861144065857,0.5619047619047619,0.19303366644629116,mmlu:clinical_knowledge,validation,7.0524671748280525,llama2_13b_chat,oe,choice,,,,
265,0.20924414148870502,0.5660377740859985,0.5471698045730591,0.43399999999999994,0.12986106220281352,mmlu:clinical_knowledge,test,61.09653804078698,llama2_13b_chat,oe,choice,,,,
16,0.20605568774044514,0.5625,0.5,0.14285714285714285,0.27070551738142967,mmlu:college_biology,validation,4.373937211930752,llama2_13b_chat,oe,choice,,,,
144,0.1936526567571693,0.5833333134651184,0.4166666567325592,0.4384920634920635,0.3474814113643434,mmlu:college_biology,test,38.691932272166014,llama2_13b_chat,oe,choice,,,,
8,0.5105344615876675,0.125,0.875,0.4285714285714286,0.23351062834262848,mmlu:college_chemistry,validation,2.599870540201664,llama2_13b_chat,oe,choice,,,,
100,0.2275681433081627,0.3700000047683716,0.6599999666213989,0.38309738309738317,0.07732208967208866,mmlu:college_chemistry,test,29.5001456476748,llama2_13b_chat,oe,choice,,,,
11,0.15991395170038397,0.5454545617103577,0.4545454680919647,0.39999999999999997,0.34834336150776257,mmlu:college_computer_science,validation,4.824839178472757,llama2_13b_chat,oe,choice,,,,
100,0.15642848163843157,0.5399999618530273,0.4699999988079071,0.4514895330112721,0.3540905356407166,mmlu:college_computer_science,test,43.44807990267873,llama2_13b_chat,oe,choice,,,,
11,0.25650960748845886,0.27272728085517883,0.6363636255264282,0.625,0.046377918936989504,mmlu:college_mathematics,validation,3.5301680639386177,llama2_13b_chat,oe,choice,,,,
100,0.2351979598402977,0.3499999940395355,0.6299999952316284,0.4953846153846153,0.053300543427467345,mmlu:college_mathematics,test,29.774616237729788,llama2_13b_chat,oe,choice,,,,
22,0.44382848387414764,0.3636363744735718,0.5909091234207153,0.4375,0.20529299432581122,mmlu:college_medicine,validation,6.453275728970766,llama2_13b_chat,oe,choice,,,,
173,0.2904427091165775,0.4624277353286743,0.5780346393585205,0.3092741935483871,0.18214272246884472,mmlu:college_medicine,test,58.157692931592464,llama2_13b_chat,oe,choice,,,,
11,0.3878866867585615,0.4545454680919647,0.5454545617103577,0.3666666666666667,0.3320143547925082,mmlu:college_physics,validation,2.9438081569969654,llama2_13b_chat,oe,choice,,,,
102,0.370677268096045,0.2450980544090271,0.7450980544090271,0.5329870129870129,0.09413741266026217,mmlu:college_physics,test,26.591864865273237,llama2_13b_chat,oe,choice,,,,
11,0.45247231830250134,0.6363636255264282,0.4545454680919647,0.6428571428571428,0.3051239089532332,mmlu:computer_security,validation,2.8052608482539654,llama2_13b_chat,oe,choice,,,,
100,0.2238504680991173,0.6499999761581421,0.4099999964237213,0.3967032967032967,0.3071894013881684,mmlu:computer_security,test,22.06017879769206,llama2_13b_chat,oe,choice,,,,
26,0.31387063173147345,0.46153849363327026,0.5384615659713745,0.375,0.28307138268764204,mmlu:conceptual_physics,validation,4.561331678181887,llama2_13b_chat,oe,choice,,,,
235,0.3247843713202375,0.4127659499645233,0.5957446694374084,0.4541685342895562,0.17817061454691785,mmlu:conceptual_physics,test,39.90816122666001,llama2_13b_chat,oe,choice,,,,
12,0.49937231590350467,0.3333333432674408,0.6666666865348816,0.6875,0.2262109120686849,mmlu:econometrics,validation,4.056535724550486,llama2_13b_chat,oe,choice,,,,
114,0.30435455237564285,0.31578946113586426,0.6754385828971863,0.47008547008547014,0.12555696723753945,mmlu:econometrics,test,36.61005899682641,llama2_13b_chat,oe,choice,,,,
16,0.39805904775857925,0.5,0.5,0.625,0.3362521752715111,mmlu:electrical_engineering,validation,3.960423693060875,llama2_13b_chat,oe,choice,,,,
145,0.2309398133179237,0.4965517222881317,0.5034482479095459,0.36891171993911726,0.2971892221220608,mmlu:electrical_engineering,test,33.57189712673426,llama2_13b_chat,oe,choice,,,,
41,0.25017098609994093,0.4146341383457184,0.5853658318519592,0.47058823529411764,0.24119095976759747,mmlu:elementary_mathematics,validation,12.127666346728802,llama2_13b_chat,oe,choice,,,,
378,0.31418251179198114,0.3253968060016632,0.6825396418571472,0.5035708592380042,0.14817997214024659,mmlu:elementary_mathematics,test,107.80056589841843,llama2_13b_chat,oe,choice,,,,
14,0.5272892628397261,0.0714285746216774,0.8571429252624512,0.7692307692307692,0.19083449670246672,mmlu:formal_logic,validation,4.588090013712645,llama2_13b_chat,oe,choice,,,,
126,0.32209860214165287,0.2857142984867096,0.7222222685813904,0.3722222222222222,0.09472594847754824,mmlu:formal_logic,test,40.71548333391547,llama2_13b_chat,oe,choice,,,,
10,0.47349956631660467,0.20000000298023224,0.800000011920929,0.25,0.2074462294578552,mmlu:global_facts,validation,2.538747686892748,llama2_13b_chat,oe,choice,,,,
100,0.3165890657901764,0.3100000023841858,0.6899999976158142,0.47662459093034126,0.20946682810783385,mmlu:global_facts,test,23.16781732812524,llama2_13b_chat,oe,choice,,,,
32,0.2618219470605254,0.5625,0.4375,0.37698412698412703,0.32229647785425186,mmlu:high_school_biology,validation,9.207829594612122,llama2_13b_chat,oe,choice,,,,
310,0.1704712515877139,0.6774193644523621,0.36451610922813416,0.37078571428571433,0.38115269868604607,mmlu:high_school_biology,test,88.33951053395867,llama2_13b_chat,oe,choice,,,,
22,0.30064125359058386,0.40909093618392944,0.5909091234207153,0.37606837606837606,0.15398595549843527,mmlu:high_school_chemistry,validation,6.434506952762604,llama2_13b_chat,oe,choice,,,,
203,0.2409859713662434,0.41379308700561523,0.5960590839385986,0.46218487394957986,0.21922680574097658,mmlu:high_school_chemistry,test,55.46366535127163,llama2_13b_chat,oe,choice,,,,
9,0.2520365847481621,0.7777777910232544,0.4444444477558136,0.42857142857142855,0.25367173883650035,mmlu:high_school_computer_science,validation,4.582775354385376,llama2_13b_chat,oe,choice,,,,
100,0.1541334843635559,0.5999999642372131,0.4699999988079071,0.42875,0.18929738223552706,mmlu:high_school_computer_science,test,48.992039665579796,llama2_13b_chat,oe,choice,,,,
22,0.15720224651423365,0.7272727489471436,0.27272728085517883,0.23958333333333331,0.4843720387328755,mmlu:high_school_geography,validation,5.017393745481968,llama2_13b_chat,oe,choice,,,,
198,0.18159390278536866,0.7070707082748413,0.3333333432674408,0.3873152709359606,0.4691606862376435,mmlu:high_school_geography,test,42.89780133217573,llama2_13b_chat,oe,choice,,,,
21,0.22747943231037682,0.7142857313156128,0.2857142984867096,0.13333333333333336,0.5891282785506475,mmlu:high_school_government_and_politics,validation,5.555736429989338,llama2_13b_chat,oe,choice,,,,
193,0.1270896543801757,0.7927460670471191,0.21243523061275482,0.2926470588235294,0.6640584808557144,mmlu:high_school_government_and_politics,test,48.28995756432414,llama2_13b_chat,oe,choice,,,,
43,0.2938208836455678,0.4651162624359131,0.5348837375640869,0.29130434782608694,0.1949835877085841,mmlu:high_school_macroeconomics,validation,9.486730828881264,llama2_13b_chat,oe,choice,,,,
390,0.23552503035618708,0.535897433757782,0.482051283121109,0.4858441936080784,0.25669688888085196,mmlu:high_school_macroeconomics,test,86.27934901043773,llama2_13b_chat,oe,choice,,,,
29,0.23744304940618322,0.27586206793785095,0.7241379022598267,0.5059523809523809,0.13588570315262366,mmlu:high_school_mathematics,validation,8.20152760669589,llama2_13b_chat,oe,choice,,,,
270,0.2369200842248069,0.28148147463798523,0.6925925612449646,0.4300732501356484,0.032060634648358385,mmlu:high_school_mathematics,test,73.74104495346546,llama2_13b_chat,oe,choice,,,,
26,0.21208596000304591,0.6153846383094788,0.5384615659713745,0.26874999999999993,0.14550597851093,mmlu:high_school_microeconomics,validation,5.883623611181974,llama2_13b_chat,oe,choice,,,,
238,0.1999973366741373,0.5840336680412292,0.4663865864276886,0.5219460795000364,0.23096290982070083,mmlu:high_school_microeconomics,test,53.05510015413165,llama2_13b_chat,oe,choice,,,,
17,0.5390769944471472,0.29411765933036804,0.7058823704719543,0.2666666666666667,0.15344891478033626,mmlu:high_school_physics,validation,5.305295392870903,llama2_13b_chat,oe,choice,,,,
151,0.3287348271600458,0.33774834871292114,0.6622516512870789,0.5568627450980392,0.1594435004209051,mmlu:high_school_physics,test,44.56566919758916,llama2_13b_chat,oe,choice,,,,
60,0.11621293028195703,0.8000000715255737,0.20000001788139343,0.2517361111111111,0.6194298644860585,mmlu:high_school_psychology,validation,16.814131181687117,llama2_13b_chat,oe,choice,,,,
545,0.1283313002608238,0.752293586730957,0.2568807303905487,0.37221318879855464,0.5742078782221594,mmlu:high_school_psychology,test,152.41672233492136,llama2_13b_chat,oe,choice,,,,
23,0.31580342028452013,0.3478260934352875,0.695652186870575,0.43333333333333335,0.17299759906271228,mmlu:high_school_statistics,validation,9.71171747148037,llama2_13b_chat,oe,choice,,,,
216,0.24046254544346418,0.36574074625968933,0.6342592835426331,0.4749145338630694,0.18136956791083023,mmlu:high_school_statistics,test,93.6129772476852,llama2_13b_chat,oe,choice,,,,
22,0.2284643677147952,0.7272727489471436,0.3181818127632141,0.5104166666666667,0.5439069677482952,mmlu:high_school_us_history,validation,34.65951406955719,llama2_13b_chat,oe,choice,,,,
204,0.14268829118387372,0.75,0.27450981736183167,0.3908753043701141,0.5354650362449533,mmlu:high_school_us_history,test,313.5941172130406,llama2_13b_chat,oe,choice,,,,
23,0.23342548505119656,0.695652186870575,0.3478260934352875,0.30357142857142855,0.4105644355649533,mmlu:human_aging,validation,4.231298577040434,llama2_13b_chat,oe,choice,,,,
223,0.1750242027199322,0.6457399129867554,0.39910316467285156,0.4075246132208158,0.3566072390753058,mmlu:human_aging,test,39.53821391239762,llama2_13b_chat,oe,choice,,,,
12,0.23100995272397995,0.4166666865348816,0.5833333730697632,0.35714285714285715,0.25844353437423706,mmlu:human_sexuality,validation,2.4266943521797657,llama2_13b_chat,oe,choice,,,,
131,0.20160232518465465,0.6106870174407959,0.48091602325439453,0.4540441176470588,0.20647428736431908,mmlu:human_sexuality,test,26.920951146632433,llama2_13b_chat,oe,choice,,,,
13,0.09920215606689457,0.8461538553237915,0.5384615659713745,0.045454545454545456,0.13469212330304658,mmlu:international_law,validation,4.659398775547743,llama2_13b_chat,oe,choice,,,,
121,0.14776173135465825,0.7520660758018494,0.3636363446712494,0.33205128205128204,0.3349824567471654,mmlu:international_law,test,40.03110606595874,llama2_13b_chat,oe,choice,,,,
11,0.2845090708949349,0.4545454680919647,0.5454545617103577,0.06666666666666668,0.3289166038686579,mmlu:jurisprudence,validation,2.53644410520792,llama2_13b_chat,oe,choice,,,,
108,0.07530087784484582,0.7685185074806213,0.25,0.30650602409638555,0.5267622586753633,mmlu:jurisprudence,test,24.160006545484066,llama2_13b_chat,oe,choice,,,,
18,0.2260679933759901,0.7222222089767456,0.4444444477558136,0.38461538461538464,0.32972080177730984,mmlu:logical_fallacies,validation,4.452678423374891,llama2_13b_chat,oe,choice,,,,
163,0.18132933681727922,0.6748465895652771,0.4417177736759186,0.3658662092624357,0.23378210601631116,mmlu:logical_fallacies,test,39.413999043405056,llama2_13b_chat,oe,choice,,,,
11,0.3903419483791698,0.27272728085517883,0.8181818723678589,0.29166666666666663,0.12581410733136264,mmlu:machine_learning,validation,3.7626173235476017,llama2_13b_chat,oe,choice,,,,
112,0.42653715983033186,0.2946428656578064,0.7321428656578064,0.4102416570771001,0.05864179027932032,mmlu:machine_learning,test,37.48653980344534,llama2_13b_chat,oe,choice,,,,
11,0.19820608875968238,0.8181818723678589,0.1818181872367859,0.2222222222222222,0.5276034799489109,mmlu:management,validation,1.9547881931066513,llama2_13b_chat,oe,choice,,,,
103,0.12850591685008078,0.7281553745269775,0.33980584144592285,0.3545238095238095,0.38572722384073194,mmlu:management,test,16.8260360956192,llama2_13b_chat,oe,choice,,,,
25,0.1604520511627197,0.7999999523162842,0.3199999928474426,0.31999999999999995,0.4220872688293458,mmlu:marketing,validation,5.925020322203636,llama2_13b_chat,oe,choice,,,,
234,0.0556038345536615,0.811965823173523,0.25641027092933655,0.27547846889952154,0.4702544423759493,mmlu:marketing,test,53.241408951580524,llama2_13b_chat,oe,choice,,,,
11,0.19195573980158026,0.7272727489471436,0.3636363744735718,0.5,0.31663800911469897,mmlu:medical_genetics,validation,2.4507708325982094,llama2_13b_chat,oe,choice,,,,
100,0.2222991907596588,0.5699999928474426,0.5099999904632568,0.4434924520603835,0.15204430699348448,mmlu:medical_genetics,test,20.130778662860394,llama2_13b_chat,oe,choice,,,,
38,0.274641951448039,0.4736842215061188,0.5263158082962036,0.25277777777777777,0.2496017719569959,mmlu:moral_disputes,validation,9.805226135998964,llama2_13b_chat,oe,choice,,,,
346,0.2104136041134079,0.6011560559272766,0.4017340838909149,0.4153950668896321,0.39403786686803566,mmlu:moral_disputes,test,89.43510970845819,llama2_13b_chat,oe,choice,,,,
33,0.12391907067009898,0.7272727489471436,0.3333333432674408,0.39583333333333337,0.41207418116656214,mmlu:nutrition,validation,10.593436297029257,llama2_13b_chat,oe,choice,,,,
306,0.20404470599944294,0.5947712659835815,0.44117647409439087,0.36888514711095355,0.31549357627731534,mmlu:nutrition,test,98.46625041216612,llama2_13b_chat,oe,choice,,,,
34,0.3614660878391827,0.5588235259056091,0.5882353186607361,0.36140350877192984,0.17652074905002818,mmlu:philosophy,validation,6.661809805780649,llama2_13b_chat,oe,choice,,,,
311,0.2685818516939783,0.6141479015350342,0.469453364610672,0.3780759162303665,0.1854926433977207,mmlu:philosophy,test,59.447767812758684,llama2_13b_chat,oe,choice,,,,
35,0.24310854503086635,0.6285714507102966,0.37142857909202576,0.5104895104895105,0.38591395616531377,mmlu:prehistory,validation,10.410162340849638,llama2_13b_chat,oe,choice,,,,
324,0.2470247510958601,0.5956790447235107,0.42901235818862915,0.3168729976664162,0.3437725364426036,mmlu:prehistory,test,94.11062097921968,llama2_13b_chat,oe,choice,,,,
69,0.20283278304597607,0.6086956858634949,0.4057971239089966,0.4986772486772487,0.3641571048377216,mmlu:professional_psychology,validation,21.733646746724844,llama2_13b_chat,oe,choice,,,,
612,0.23851665124004962,0.5522875785827637,0.46405228972435,0.40802487798557424,0.3065885119383631,mmlu:professional_psychology,test,185.95844100788236,llama2_13b_chat,oe,choice,,,,
12,0.4481361309687297,0.5,0.5,0.2777777777777778,0.30470193425814307,mmlu:public_relations,validation,3.1036848053336143,llama2_13b_chat,oe,choice,,,,
110,0.16180461211638014,0.6363636255264282,0.37272727489471436,0.34535714285714286,0.45423684716224666,mmlu:public_relations,test,25.705262944102287,llama2_13b_chat,oe,choice,,,,
27,0.34522028322573056,0.5555555820465088,0.48148149251937866,0.46111111111111114,0.21446183434239138,mmlu:security_studies,validation,18.73841066285968,llama2_13b_chat,oe,choice,,,,
245,0.22966081475724975,0.6408162713050842,0.5265305638313293,0.3440938042848871,0.15160523190790295,mmlu:security_studies,test,175.17720142379403,llama2_13b_chat,oe,choice,,,,
22,0.11438660730015147,0.8181818723678589,0.1818181872367859,0.3888888888888889,0.634815048087727,mmlu:sociology,validation,5.308673087507486,llama2_13b_chat,oe,choice,,,,
201,0.1654659453316114,0.7661691308021545,0.24378108978271484,0.364741641337386,0.5692778662662601,mmlu:sociology,test,48.170089691877365,llama2_13b_chat,oe,choice,,,,
11,0.09280334277586508,0.9090909361839294,0.09090909361839294,0.0,0.6974653655832463,mmlu:us_foreign_policy,validation,2.7017882019281387,llama2_13b_chat,oe,choice,,,,
100,0.12127714633941647,0.7899999618530273,0.20999999344348907,0.4478601567209163,0.5860199165344238,mmlu:us_foreign_policy,test,22.968333061784506,llama2_13b_chat,oe,choice,,,,
18,0.4539293646812439,0.4444444477558136,0.6111111044883728,0.38125,0.1468449996577369,mmlu:virology,validation,4.374044623225927,llama2_13b_chat,oe,choice,,,,
166,0.32515772369252627,0.48192769289016724,0.5240963697433472,0.4334302325581395,0.19873069065162935,mmlu:virology,test,33.48633174225688,llama2_13b_chat,oe,choice,,,,
19,0.18241700686906515,0.7894737124443054,0.21052631735801697,0.2833333333333333,0.5634682053013852,mmlu:world_religions,validation,3.117334108799696,llama2_13b_chat,oe,choice,,,,
171,0.08028784359407706,0.7836257219314575,0.23976609110832214,0.2739007664380798,0.540800146192138,mmlu:world_religions,test,26.931416980922222,llama2_13b_chat,oe,choice,,,,
11,0.7672683298587799,0.09090909361839294,0.7272727489471436,1.0,0.2516044324094599,mmlu:abstract_algebra,validation,3.960143458098173,mistral_7b_instruct,choice,choice,,,,
100,0.39101023793220524,0.3199999928474426,0.5299999713897705,0.4646139705882353,0.15738885104656222,mmlu:abstract_algebra,test,10.961478140205145,mistral_7b_instruct,choice,choice,,,,
14,0.40706101059913635,0.5714285969734192,0.4285714626312256,0.5833333333333334,0.4299791625567845,mmlu:anatomy,validation,1.7408477291464806,mistral_7b_instruct,choice,choice,,,,
135,0.2980206537025946,0.5925925970077515,0.614814817905426,0.5846590909090909,0.2538377620555736,mmlu:anatomy,test,15.283279173076153,mistral_7b_instruct,choice,choice,,,,
16,0.3419100232422352,0.5625,0.5,0.6349206349206349,0.2244230955839157,mmlu:astronomy,validation,2.9884478598833084,mistral_7b_instruct,choice,choice,,,,
152,0.2365347754798437,0.6513158082962036,0.6315789222717285,0.6471316943015057,0.11190959066152574,mmlu:astronomy,test,26.27082497999072,mistral_7b_instruct,choice,choice,,,,
11,0.21197160265662457,0.7272727489471436,0.6363636255264282,0.625,0.2314452637325634,mmlu:business_ethics,validation,2.0200708135962486,mistral_7b_instruct,choice,choice,,,,
100,0.30458214223384855,0.5600000023841858,0.6699999570846558,0.6994724025974026,0.13423118591308594,mmlu:business_ethics,test,16.73324279487133,mistral_7b_instruct,choice,choice,,,,
29,0.28883933404396317,0.6206896305084229,0.6896551847457886,0.7676767676767676,0.13206446376340145,mmlu:clinical_knowledge,validation,3.8334852010011673,mistral_7b_instruct,choice,choice,,,,
265,0.2140062397381045,0.6905660629272461,0.698113203048706,0.6386778621884579,0.07771215168934952,mmlu:clinical_knowledge,test,33.45775172486901,mistral_7b_instruct,choice,choice,,,,
