N,fuzzy_gpt-3.5-turbo-1106_acc,fuzzy_gpt-3.5-turbo-1106_unc_acc,fuzzy_gpt-3.5-turbo-1106_unc_auroc,fuzzy_gpt-3.5-turbo-1106_unc_ece,dataset,split,ts,model_name,eval_method,eval_mode
11,0.4545454680919647,0.3636363744735718,0.9500000000000001,0.3600000083446503,mmlu:business_ethics,validation,3.740709351375699,llama2_13b_chat,ve1s1g,choice
100,0.5199999809265137,0.4699999988079071,0.696915064102564,0.26868685748842025,mmlu:business_ethics,test,34.302632262930274,llama2_13b_chat,ve1s1g,choice
29,0.37931033968925476,0.517241358757019,0.43434343434343436,0.27142858930996483,mmlu:clinical_knowledge,validation,11.022124893963337,llama2_13b_chat,ve1s1g,choice
265,0.5509433746337891,0.5509433746337891,0.649907908368827,0.17363285063765943,mmlu:clinical_knowledge,test,91.65798775851727,llama2_13b_chat,ve1s1g,choice
16,0.5,0.5625,0.7421875,0.24666666587193806,mmlu:college_biology,validation,5.257663516327739,llama2_13b_chat,ve1s1g,choice
144,0.5138888955116272,0.5763888955116272,0.5638030888030888,0.19673923262651416,mmlu:college_biology,test,48.944540252909064,llama2_13b_chat,ve1s1g,choice
8,0.0,0.0,,0.7375000044703484,mmlu:college_chemistry,validation,2.9105258472263813,llama2_13b_chat,ve1s1g,choice
100,0.3100000023841858,0.3799999952316284,0.677185600748013,0.38989901903903845,mmlu:college_chemistry,test,34.52751174941659,llama2_13b_chat,ve1s1g,choice
11,0.3636363744735718,0.3636363744735718,0.5535714285714286,0.3818182295018977,mmlu:college_computer_science,validation,4.174416529014707,llama2_13b_chat,ve1s1g,choice
100,0.4599999785423279,0.4399999976158142,0.5460950080515298,0.28364580435057485,mmlu:college_computer_science,test,35.792705385014415,llama2_13b_chat,ve1s1g,choice
11,0.09090909361839294,0.27272728085517883,0.7,0.5863636244427074,mmlu:college_mathematics,validation,3.580679578706622,llama2_13b_chat,ve1s1g,choice
100,0.29999998211860657,0.3499999940395355,0.5916666666666667,0.3748363455136618,mmlu:college_mathematics,test,32.222232507541776,llama2_13b_chat,ve1s1g,choice
22,0.3636363744735718,0.5,0.6428571428571428,0.29318182034925977,mmlu:college_medicine,validation,8.642244702205062,llama2_13b_chat,ve1s1g,choice
173,0.4046242833137512,0.4624277353286743,0.6195561719833564,0.30794135542476875,mmlu:college_medicine,test,67.37048851884902,llama2_13b_chat,ve1s1g,choice
11,0.6363636255264282,0.4545454680919647,0.5892857142857143,0.23636364394968204,mmlu:college_physics,validation,4.1374730840325356,llama2_13b_chat,ve1s1g,choice
102,0.2352941334247589,0.27450981736183167,0.4834401709401709,0.4410890901442801,mmlu:college_physics,test,32.749073723331094,llama2_13b_chat,ve1s1g,choice
11,0.5454545617103577,0.5454545617103577,0.5,0.28181822191585193,mmlu:computer_security,validation,4.2694744002074,llama2_13b_chat,ve1s1g,choice
100,0.5799999833106995,0.5799999833106995,0.5517241379310346,0.17040819537882904,mmlu:computer_security,test,31.528726978227496,llama2_13b_chat,ve1s1g,choice
26,0.38461539149284363,0.42307692766189575,0.496875,0.3615384514515217,mmlu:conceptual_physics,validation,7.997982824221253,llama2_13b_chat,ve1s1g,choice
235,0.42978721857070923,0.42978721857070923,0.5663144672676224,0.32253223171561574,mmlu:conceptual_physics,test,69.56480080261827,llama2_13b_chat,ve1s1g,choice
12,0.5,0.5,0.375,0.29999999701976776,mmlu:econometrics,validation,4.180825164541602,llama2_13b_chat,ve1s1g,choice
114,0.2982456088066101,0.35087719559669495,0.559375,0.41238936966499395,mmlu:econometrics,test,40.27615708112717,llama2_13b_chat,ve1s1g,choice
16,0.4375,0.4375,0.6904761904761906,0.3125,mmlu:electrical_engineering,validation,4.848098147660494,llama2_13b_chat,ve1s1g,choice
145,0.4482758641242981,0.4413793087005615,0.525576923076923,0.29793103152307976,mmlu:electrical_engineering,test,45.11063351482153,llama2_13b_chat,ve1s1g,choice
41,0.4390243887901306,0.4878048598766327,0.48913043478260865,0.24024391028939224,mmlu:elementary_mathematics,validation,16.062610309571028,llama2_13b_chat,ve1s1g,choice
378,0.3492063283920288,0.36243385076522827,0.5350763734910076,0.3828609695727812,mmlu:elementary_mathematics,test,119.50569461286068,llama2_13b_chat,ve1s1g,choice
14,0.2142857313156128,0.2142857313156128,0.6212121212121212,0.5285714609282357,mmlu:formal_logic,validation,5.566933993250132,llama2_13b_chat,ve1s1g,choice
126,0.3095238208770752,0.2857142984867096,0.6019746536987917,0.4545454934608838,mmlu:formal_logic,test,45.239319920539856,llama2_13b_chat,ve1s1g,choice
10,0.4000000059604645,0.5,0.5625,0.24444441662894356,mmlu:global_facts,validation,3.6596507132053375,llama2_13b_chat,ve1s1g,choice
100,0.35999998450279236,0.35999998450279236,0.552734375,0.3040000307559967,mmlu:global_facts,test,28.73613340780139,llama2_13b_chat,ve1s1g,choice
32,0.5,0.59375,0.4921875,0.1455172608638632,mmlu:high_school_biology,validation,11.810612147673965,llama2_13b_chat,ve1s1g,choice
310,0.5645161271095276,0.5935483574867249,0.5910264550264549,0.1550000805982807,mmlu:high_school_biology,test,109.22523142024875,llama2_13b_chat,ve1s1g,choice
22,0.27272728085517883,0.27272728085517883,0.6302083333333334,0.4704545790498907,mmlu:high_school_chemistry,validation,8.453882386907935,llama2_13b_chat,ve1s1g,choice
203,0.37931033968925476,0.389162540435791,0.4763450834879406,0.33785012274980547,mmlu:high_school_chemistry,test,74.26132918894291,llama2_13b_chat,ve1s1g,choice
9,0.6666666865348816,0.4444444477558136,0.4444444444444444,0.2888888981607225,mmlu:high_school_computer_science,validation,3.7815736066550016,llama2_13b_chat,ve1s1g,choice
100,0.47999998927116394,0.550000011920929,0.4707532051282052,0.22886597434270012,mmlu:high_school_computer_science,test,36.802897937595844,llama2_13b_chat,ve1s1g,choice
22,0.5454545617103577,0.5454545617103577,0.825,0.2000000476837158,mmlu:high_school_geography,validation,6.694548182189465,llama2_13b_chat,ve1s1g,choice
198,0.5909090638160706,0.5909090638160706,0.6407090851535296,0.14899004709841027,mmlu:high_school_geography,test,64.73688112199306,llama2_13b_chat,ve1s1g,choice
21,0.6190476417541504,0.5714285969734192,0.6923076923076923,0.16666671491804574,mmlu:high_school_government_and_politics,validation,8.013251228258014,llama2_13b_chat,ve1s1g,choice
193,0.6787564754486084,0.6580310463905334,0.6302634819010096,0.08359801895403988,mmlu:high_school_government_and_politics,test,68.9400585591793,llama2_13b_chat,ve1s1g,choice
43,0.44186046719551086,0.4651162624359131,0.6041666666666666,0.29285706082979845,mmlu:high_school_macroeconomics,validation,16.27691100910306,llama2_13b_chat,ve1s1g,choice
390,0.4564102590084076,0.4615384638309479,0.6351627093491626,0.27694305746666503,mmlu:high_school_macroeconomics,test,133.62685094214976,llama2_13b_chat,ve1s1g,choice
29,0.17241379618644714,0.3103448152542114,0.6916666666666667,0.4482758415156397,mmlu:high_school_mathematics,validation,9.809454787522554,llama2_13b_chat,ve1s1g,choice
270,0.25555554032325745,0.307407408952713,0.5329872377244215,0.4320509536052818,mmlu:high_school_mathematics,test,84.56177391856909,llama2_13b_chat,ve1s1g,choice
26,0.5384615659713745,0.5769230723381042,0.625,0.16923077748372006,mmlu:high_school_microeconomics,validation,9.077865468338132,llama2_13b_chat,ve1s1g,choice
238,0.4495798647403717,0.49579834938049316,0.5706285225083827,0.24721039927568558,mmlu:high_school_microeconomics,test,84.8288363199681,llama2_13b_chat,ve1s1g,choice
17,0.29411765933036804,0.23529411852359772,0.7166666666666667,0.5166666905085247,mmlu:high_school_physics,validation,6.865343017503619,llama2_13b_chat,ve1s1g,choice
151,0.33112582564353943,0.3708609342575073,0.5384158415841584,0.3504666344324748,mmlu:high_school_physics,test,56.2299503646791,llama2_13b_chat,ve1s1g,choice
60,0.7833333611488342,0.7833333611488342,0.7438625204582651,0.10333338677883153,mmlu:high_school_psychology,validation,18.792536145076156,llama2_13b_chat,ve1s1g,choice
545,0.6587156057357788,0.6715596318244934,0.6693099110432204,0.08451497098848001,mmlu:high_school_psychology,test,178.6341588869691,llama2_13b_chat,ve1s1g,choice
23,0.260869562625885,0.3913043439388275,0.7843137254901961,0.48393182050098077,mmlu:high_school_statistics,validation,8.61981974542141,llama2_13b_chat,ve1s1g,choice
216,0.33796295523643494,0.472222238779068,0.5772104607721047,0.28786718154299085,mmlu:high_school_statistics,test,82.34184838272631,llama2_13b_chat,ve1s1g,choice
22,0.7727273106575012,0.7272727489471436,0.5647058823529412,0.05454546484080224,mmlu:high_school_us_history,validation,10.047661708667874,llama2_13b_chat,ve1s1g,choice
204,0.6323529481887817,0.6323529481887817,0.5901291989664084,0.11818182588827729,mmlu:high_school_us_history,test,93.802604585886,llama2_13b_chat,ve1s1g,choice
23,0.5652173757553101,0.6086956858634949,0.7461538461538462,0.12608692957007367,mmlu:human_aging,validation,7.441629933193326,llama2_13b_chat,ve1s1g,choice
223,0.5336323380470276,0.5246636867523193,0.6506140917905625,0.20403600487473833,mmlu:human_aging,test,70.74255825020373,llama2_13b_chat,ve1s1g,choice
12,0.25,0.3333333432674408,0.8333333333333334,0.3916666756073634,mmlu:human_sexuality,validation,3.7829326260834932,llama2_13b_chat,ve1s1g,choice
131,0.6030534505844116,0.6030534505844116,0.5668208373904576,0.13046877132728696,mmlu:human_sexuality,test,41.696215845644474,llama2_13b_chat,ve1s1g,choice
13,0.7692307829856873,0.8461538553237915,0.9166666666666666,0.21666665375232697,mmlu:international_law,validation,5.446063669398427,llama2_13b_chat,ve1s1g,choice
121,0.652892529964447,0.6280991435050964,0.5664556962025317,0.0991525523743387,mmlu:international_law,test,41.53210331313312,llama2_13b_chat,ve1s1g,choice
11,0.4545454680919647,0.5454545617103577,0.5666666666666667,0.1999999934976751,mmlu:jurisprudence,validation,5.240708831697702,llama2_13b_chat,ve1s1g,choice
108,0.6203703880310059,0.5648148059844971,0.5112850382235167,0.16153849374789456,mmlu:jurisprudence,test,35.82552987523377,llama2_13b_chat,ve1s1g,choice
18,0.6111111044883728,0.7222222089767456,0.4025974025974026,0.22352946856442615,mmlu:logical_fallacies,validation,6.326092928647995,llama2_13b_chat,ve1s1g,choice
163,0.5889570713043213,0.558282196521759,0.6258550995024875,0.1503144982475905,mmlu:logical_fallacies,test,55.388051157817245,llama2_13b_chat,ve1s1g,choice
11,0.27272728085517883,0.27272728085517883,0.75,0.4727273204109886,mmlu:machine_learning,validation,3.8149337098002434,llama2_13b_chat,ve1s1g,choice
112,0.3035714328289032,0.3482142984867096,0.5740950226244343,0.38426128110370117,mmlu:machine_learning,test,35.42300898581743,llama2_13b_chat,ve1s1g,choice
11,0.8181818723678589,0.7272727489471436,0.8333333333333333,0.28181813521818677,mmlu:management,validation,3.218097312375903,llama2_13b_chat,ve1s1g,choice
103,0.6019417643547058,0.5922330021858215,0.5656963021243117,0.1825244721857089,mmlu:management,test,32.03584099560976,llama2_13b_chat,ve1s1g,choice
25,0.7599999904632568,0.7199999690055847,0.618421052631579,0.06799998998641965,mmlu:marketing,validation,7.985570857301354,llama2_13b_chat,ve1s1g,choice
234,0.692307710647583,0.6111111640930176,0.5880058299039781,0.07844831614658752,mmlu:marketing,test,72.69643541611731,llama2_13b_chat,ve1s1g,choice
11,0.6363636255264282,0.6363636255264282,0.625,0.15181819417259912,mmlu:medical_genetics,validation,3.4837753660976887,llama2_13b_chat,ve1s1g,choice
100,0.5199999809265137,0.550000011920929,0.65625,0.20101006825764978,mmlu:medical_genetics,test,33.61846549063921,llama2_13b_chat,ve1s1g,choice
38,0.6578947305679321,0.5789473652839661,0.68,0.17297294172080785,mmlu:moral_disputes,validation,13.747987048700452,llama2_13b_chat,ve1s1g,choice
346,0.5780346393585205,0.5693641304969788,0.5753938356164384,0.14064332197981266,mmlu:moral_disputes,test,112.62735764496028,llama2_13b_chat,ve1s1g,choice
33,0.5454545617103577,0.4848484992980957,0.7222222222222222,0.2718749940395355,mmlu:nutrition,validation,12.174117989838123,llama2_13b_chat,ve1s1g,choice
306,0.5653594732284546,0.5457516312599182,0.5721239514972403,0.1642140160037522,mmlu:nutrition,test,114.31187404505908,llama2_13b_chat,ve1s1g,choice
34,0.5588235259056091,0.5588235259056091,0.7192982456140351,0.1848484891833681,mmlu:philosophy,validation,11.177119532600045,llama2_13b_chat,ve1s1g,choice
311,0.5627009272575378,0.5305466055870056,0.5704621848739496,0.19387093936243363,mmlu:philosophy,test,102.4093960672617,llama2_13b_chat,ve1s1g,choice
35,0.6571428775787354,0.5142857432365417,0.6068840579710145,0.18064513514118813,mmlu:prehistory,validation,12.968158964067698,llama2_13b_chat,ve1s1g,choice
324,0.5679012537002563,0.5833333134651184,0.6236024844720497,0.16390818130402335,mmlu:prehistory,test,113.91921820864081,llama2_13b_chat,ve1s1g,choice
69,0.4492753744125366,0.5942029356956482,0.599320882852292,0.2686566443585638,mmlu:professional_psychology,validation,26.516229789704084,llama2_13b_chat,ve1s1g,choice
612,0.4754902124404907,0.47875818610191345,0.5728126237809252,0.24922686825279428,mmlu:professional_psychology,test,213.94747367687523,llama2_13b_chat,ve1s1g,choice
12,0.4166666865348816,0.4166666865348816,0.24285714285714288,0.43333333730697626,mmlu:public_relations,validation,7.485598279163241,llama2_13b_chat,ve1s1g,choice
110,0.5999999642372131,0.6090908646583557,0.5674931129476584,0.14000003879720513,mmlu:public_relations,test,34.979745734483004,llama2_13b_chat,ve1s1g,choice
27,0.4444444477558136,0.5185185074806213,0.4138888888888889,0.25925923939104434,mmlu:security_studies,validation,10.733140885829926,llama2_13b_chat,ve1s1g,choice
245,0.559183657169342,0.5632652640342712,0.5865774533657746,0.10376567197145281,mmlu:security_studies,test,100.36877437494695,llama2_13b_chat,ve1s1g,choice
22,0.7272727489471436,0.7272727489471436,0.59375,0.03636367754502731,mmlu:sociology,validation,7.866782767698169,llama2_13b_chat,ve1s1g,choice
201,0.6616915464401245,0.6517412662506104,0.7056612118531622,0.11338371399677159,mmlu:sociology,test,67.13649838231504,llama2_13b_chat,ve1s1g,choice
11,0.8181818723678589,0.6363636255264282,0.4722222222222222,0.12000001072883609,mmlu:us_foreign_policy,validation,6.585496727377176,llama2_13b_chat,ve1s1g,choice
100,0.75,0.7299999594688416,0.5949333333333333,0.06149995923042294,mmlu:us_foreign_policy,test,33.23046374320984,llama2_13b_chat,ve1s1g,choice
18,0.4444444477558136,0.5555555820465088,0.5062500000000001,0.229411780834198,mmlu:virology,validation,7.04616410844028,llama2_13b_chat,ve1s1g,choice
166,0.4397590160369873,0.45783132314682007,0.5395492708793637,0.3090363518301263,mmlu:virology,test,56.46172916330397,llama2_13b_chat,ve1s1g,choice
19,0.6315789222717285,0.6842105388641357,0.6428571428571428,0.0947368552810267,mmlu:world_religions,validation,5.54691968858242,llama2_13b_chat,ve1s1g,choice
171,0.7251461744308472,0.7368420958518982,0.7294955387783115,0.09766070675431637,mmlu:world_religions,test,47.925183890387416,llama2_13b_chat,ve1s1g,choice
14,0.4285714626312256,0.5,0.6979166666666667,0.7416666547457377,mmlu:anatomy,validation,12.451228022575378,mistral_7b_instruct,ve2s1g,oe
135,0.5185185074806213,0.5111110806465149,0.5340659340659342,0.4264699084212981,mmlu:anatomy,test,84.78913051635027,mistral_7b_instruct,ve2s1g,oe
16,0.375,0.5,0.75,0.45818176052787085,mmlu:astronomy,validation,9.51383763551712,mistral_7b_instruct,ve2s1g,oe
152,0.5131579041481018,0.6381579041481018,0.5546604296604296,0.19741867138789249,mmlu:astronomy,test,97.84370692074299,mistral_7b_instruct,ve2s1g,oe
11,0.3636363744735718,0.4545454680919647,0.7857142857142857,0.6777777671813965,mmlu:business_ethics,validation,7.378262650221586,mistral_7b_instruct,ve2s1g,oe
100,0.3400000035762787,0.4399999976158142,0.6312388591800356,0.5617500133812428,mmlu:business_ethics,test,60.74307806417346,mistral_7b_instruct,ve2s1g,oe
29,0.24137930572032928,0.3448275923728943,0.2597402597402597,0.5710526673417342,mmlu:clinical_knowledge,validation,19.457511089742184,mistral_7b_instruct,ve2s1g,oe
265,0.44905662536621094,0.46037736535072327,0.5238287095660181,0.4066792758735451,mmlu:clinical_knowledge,test,154.8204949684441,mistral_7b_instruct,ve2s1g,oe
16,0.375,0.375,0.3416666666666667,0.55,mmlu:college_biology,validation,9.920407094061375,mistral_7b_instruct,ve2s1g,oe
144,0.472222238779068,0.5277777910232544,0.4413699690402476,0.31796117430751764,mmlu:college_biology,test,88.14052664861083,mistral_7b_instruct,ve2s1g,oe
8,0.125,0.375,0.7857142857142857,0.762500062584877,mmlu:college_chemistry,validation,5.507420502603054,mistral_7b_instruct,ve2s1g,oe
100,0.20999999344348907,0.4099999964237213,0.6949969861362266,0.5274437363718597,mmlu:college_chemistry,test,64.33591126278043,mistral_7b_instruct,ve2s1g,oe
11,0.3636363744735718,0.5454545617103577,0.7142857142857143,0.49663753168923513,mmlu:college_computer_science,validation,7.790716294199228,mistral_7b_instruct,ve2s1g,oe
100,0.32999998331069946,0.4399999976158142,0.560153776571687,0.3820934390264844,mmlu:college_computer_science,test,68.0839666351676,mistral_7b_instruct,ve2s1g,oe
11,0.4545454680919647,0.7272727489471436,0.3833333333333334,0.08838748931884766,mmlu:college_mathematics,validation,8.317052103579044,mistral_7b_instruct,ve2s1g,oe
100,0.20999999344348907,0.6100000143051147,0.6193490054249547,0.29367399404919337,mmlu:college_mathematics,test,62.71400034055114,mistral_7b_instruct,ve2s1g,oe
22,0.40909093618392944,0.4545454680919647,0.45726495726495725,0.39411766038221474,mmlu:college_medicine,validation,14.111408986151218,mistral_7b_instruct,ve2s1g,oe
173,0.45086705684661865,0.4971098303794861,0.4885964912280702,0.3746781639692162,mmlu:college_medicine,test,111.1386792100966,mistral_7b_instruct,ve2s1g,oe
11,0.27272728085517883,0.3636363744735718,0.625,0.5993749722838402,mmlu:college_physics,validation,7.419471595436335,mistral_7b_instruct,ve2s1g,oe
102,0.19607843458652496,0.4215686321258545,0.46463414634146344,0.4479068292153849,mmlu:college_physics,test,60.15193332731724,mistral_7b_instruct,ve2s1g,oe
11,0.6363636255264282,0.6363636255264282,0.4642857142857143,0.22142855610166273,mmlu:computer_security,validation,8.243677154183388,mistral_7b_instruct,ve2s1g,oe
100,0.38999998569488525,0.4399999976158142,0.5401429171920975,0.41260869261147326,mmlu:computer_security,test,61.264519203454256,mistral_7b_instruct,ve2s1g,oe
26,0.3076923191547394,0.3076923191547394,0.5069444444444444,0.7589166661103566,mmlu:conceptual_physics,validation,17.53080366179347,mistral_7b_instruct,ve2s1g,oe
235,0.44680848717689514,0.4723404049873352,0.5273626373626373,0.43407653093338017,mmlu:conceptual_physics,test,142.91153119504452,mistral_7b_instruct,ve2s1g,oe
12,0.3333333432674408,0.5833333730697632,0.78125,0.5285714438983371,mmlu:econometrics,validation,7.72558430954814,mistral_7b_instruct,ve2s1g,oe
114,0.31578946113586426,0.4649122953414917,0.5628561253561253,0.4340859371073105,mmlu:econometrics,test,65.15345177054405,mistral_7b_instruct,ve2s1g,oe
16,0.3125,0.5625,0.7909090909090909,0.5833333283662796,mmlu:electrical_engineering,validation,10.765019048005342,mistral_7b_instruct,ve2s1g,oe
145,0.29655173420906067,0.4689655303955078,0.598609211126311,0.45180093758815043,mmlu:electrical_engineering,test,90.62863332778215,mistral_7b_instruct,ve2s1g,oe
41,0.2926829159259796,0.4390243887901306,0.5129310344827587,0.3377379417419434,mmlu:elementary_mathematics,validation,26.612905871123075,mistral_7b_instruct,ve2s1g,oe
378,0.36772486567497253,0.4735449552536011,0.535444447789049,0.29853582859039307,mmlu:elementary_mathematics,test,234.12145981565118,mistral_7b_instruct,ve2s1g,oe
14,0.3571428656578064,0.6428571939468384,0.48888888888888893,0.29000001549720766,mmlu:formal_logic,validation,9.704292465001345,mistral_7b_instruct,ve2s1g,oe
126,0.2698412835597992,0.4285714626312256,0.6651214833759591,0.43915900011216435,mmlu:formal_logic,test,83.04228500649333,mistral_7b_instruct,ve2s1g,oe
10,0.30000001192092896,0.5,0.5,0.4000000178813935,mmlu:global_facts,validation,8.097416877746582,mistral_7b_instruct,ve2s1g,oe
100,0.1599999964237213,0.41999998688697815,0.6655505952380952,0.3287235151748268,mmlu:global_facts,test,60.79886346310377,mistral_7b_instruct,ve2s1g,oe
32,0.40625,0.65625,0.49797570850202433,0.2881871201097965,mmlu:high_school_biology,validation,19.461756840348244,mistral_7b_instruct,ve2s1g,oe
310,0.45483869314193726,0.5064516067504883,0.49517394771077267,0.4181987906757154,mmlu:high_school_biology,test,184.6954316496849,mistral_7b_instruct,ve2s1g,oe
22,0.22727273404598236,0.3636363744735718,0.6058823529411765,0.6038461327552795,mmlu:high_school_chemistry,validation,15.413874223828316,mistral_7b_instruct,ve2s1g,oe
203,0.21182265877723694,0.35467979311943054,0.5300872093023256,0.4972429995914157,mmlu:high_school_chemistry,test,126.70700833201408,mistral_7b_instruct,ve2s1g,oe
9,0.5555555820465088,0.6666666865348816,0.5,0.5458333194255829,mmlu:high_school_computer_science,validation,7.322575867176056,mistral_7b_instruct,ve2s1g,oe
100,0.44999998807907104,0.5799999833106995,0.5701010101010101,0.32722340703010566,mmlu:high_school_computer_science,test,63.00239322707057,mistral_7b_instruct,ve2s1g,oe
22,0.3636363744735718,0.3181818127632141,0.4464285714285714,0.5218749642372131,mmlu:high_school_geography,validation,13.985414370894432,mistral_7b_instruct,ve2s1g,oe
198,0.39393940567970276,0.47979798913002014,0.4935897435897436,0.3586285207952772,mmlu:high_school_geography,test,120.92914551496506,mistral_7b_instruct,ve2s1g,oe
21,0.4761904776096344,0.6666666865348816,0.6136363636363638,0.14769229980615467,mmlu:high_school_government_and_politics,validation,14.246610973030329,mistral_7b_instruct,ve2s1g,oe
193,0.48704662919044495,0.5544041395187378,0.5747367289920481,0.33120302419017134,mmlu:high_school_government_and_politics,test,113.21229884400964,mistral_7b_instruct,ve2s1g,oe
43,0.3720930218696594,0.4651162624359131,0.5555555555555556,0.48393941467458557,mmlu:high_school_macroeconomics,validation,26.312523052096367,mistral_7b_instruct,ve2s1g,oe
390,0.3333333432674408,0.4153846204280853,0.6158284023668639,0.49903532470527445,mmlu:high_school_macroeconomics,test,231.1471773572266,mistral_7b_instruct,ve2s1g,oe
29,0.13793103396892548,0.6206896305084229,0.49,0.30686291555563605,mmlu:high_school_mathematics,validation,25.821100492030382,mistral_7b_instruct,ve2s1g,oe
270,0.17037037014961243,0.5518518686294556,0.4971370341614907,0.2813842757862417,mmlu:high_school_mathematics,test,177.03665875643492,mistral_7b_instruct,ve2s1g,oe
26,0.23076924681663513,0.42307692766189575,0.37083333333333335,0.4210526221676877,mmlu:high_school_microeconomics,validation,16.133520234376192,mistral_7b_instruct,ve2s1g,oe
238,0.3445378243923187,0.42436978220939636,0.5473342714196373,0.49837645694806976,mmlu:high_school_microeconomics,test,140.90528044104576,mistral_7b_instruct,ve2s1g,oe
17,0.3529411852359772,0.47058823704719543,0.606060606060606,0.34999999633202195,mmlu:high_school_physics,validation,11.934662073850632,mistral_7b_instruct,ve2s1g,oe
151,0.26490065455436707,0.45695364475250244,0.5871621621621622,0.42824427005464,mmlu:high_school_physics,test,92.9881454333663,mistral_7b_instruct,ve2s1g,oe
60,0.6500000357627869,0.6833333969116211,0.5463980463980465,0.17957150936126715,mmlu:high_school_psychology,validation,36.6817830093205,mistral_7b_instruct,ve2s1g,oe
545,0.5376147031784058,0.526605486869812,0.541253589035159,0.35050557019575584,mmlu:high_school_psychology,test,319.3685362972319,mistral_7b_instruct,ve2s1g,oe
23,0.17391304671764374,0.52173912525177,0.631578947368421,0.3896250054240227,mmlu:high_school_statistics,validation,15.264345023781061,mistral_7b_instruct,ve2s1g,oe
216,0.3055555522441864,0.5092592835426331,0.6333333333333333,0.41623467799054076,mmlu:high_school_statistics,test,132.9949544109404,mistral_7b_instruct,ve2s1g,oe
22,0.7272727489471436,0.7272727489471436,0.6354166666666666,0.3149999499320984,mmlu:high_school_us_history,validation,12.648637406527996,mistral_7b_instruct,ve2s1g,oe
204,0.6813725829124451,0.7009804248809814,0.6118981737686774,0.3013697927945281,mmlu:high_school_us_history,test,124.61747512593865,mistral_7b_instruct,ve2s1g,oe
23,0.3478260934352875,0.47826087474823,0.7208333333333333,0.5455555617809296,mmlu:human_aging,validation,14.22372030094266,mistral_7b_instruct,ve2s1g,oe
223,0.37219732999801636,0.452914834022522,0.6182444061962133,0.4198927277204942,mmlu:human_aging,test,135.39127205312252,mistral_7b_instruct,ve2s1g,oe
12,0.25,0.25,0.2777777777777778,0.5650000095367431,mmlu:human_sexuality,validation,7.3741688914597034,mistral_7b_instruct,ve2s1g,oe
131,0.5267175436019897,0.49618321657180786,0.4946236559139785,0.32851967916769137,mmlu:human_sexuality,test,76.7650700584054,mistral_7b_instruct,ve2s1g,oe
13,0.5384615659713745,0.6153846383094788,0.7023809523809523,0.3045454296198758,mmlu:international_law,validation,8.841533914208412,mistral_7b_instruct,ve2s1g,oe
121,0.45454543828964233,0.5702478885650635,0.5900826446280992,0.38600002408027645,mmlu:international_law,test,77.58559184893966,mistral_7b_instruct,ve2s1g,oe
11,0.1818181872367859,0.27272728085517883,0.6944444444444444,0.5649999916553498,mmlu:jurisprudence,validation,7.59251756221056,mistral_7b_instruct,ve2s1g,oe
108,0.3888888955116272,0.5277777910232544,0.6800144300144301,0.4348854683339596,mmlu:jurisprudence,test,65.7440705485642,mistral_7b_instruct,ve2s1g,oe
18,0.6666666865348816,0.5,0.35416666666666663,0.3727272640575062,mmlu:logical_fallacies,validation,11.861761212348938,mistral_7b_instruct,ve2s1g,oe
163,0.46625766158103943,0.5214723944664001,0.6723381730187539,0.44639627299867235,mmlu:logical_fallacies,test,98.60906563326716,mistral_7b_instruct,ve2s1g,oe
11,0.4545454680919647,0.6363636255264282,0.4166666666666667,0.3100000023841858,mmlu:machine_learning,validation,7.667135715484619,mistral_7b_instruct,ve2s1g,oe
112,0.3839285969734192,0.4196428656578064,0.559824738793394,0.3772071855408804,mmlu:machine_learning,test,73.51752820611,mistral_7b_instruct,ve2s1g,oe
11,0.5454545617103577,0.7272727489471436,0.5166666666666666,0.2832222051090664,mmlu:management,validation,7.070413518697023,mistral_7b_instruct,ve2s1g,oe
103,0.4660194218158722,0.5436893105506897,0.5151515151515151,0.31202531615390056,mmlu:management,test,62.82433566451073,mistral_7b_instruct,ve2s1g,oe
25,0.47999998927116394,0.5600000023841858,0.46794871794871795,0.24444443649715847,mmlu:marketing,validation,16.923336666077375,mistral_7b_instruct,ve2s1g,oe
234,0.4829060137271881,0.43589746952056885,0.47655964309222554,0.3949043534363911,mmlu:marketing,test,134.29625449329615,mistral_7b_instruct,ve2s1g,oe
11,0.5454545617103577,0.4545454680919647,0.6,0.5916499892870586,mmlu:medical_genetics,validation,7.619406126439571,mistral_7b_instruct,ve2s1g,oe
100,0.44999998807907104,0.5099999904632568,0.4884848484848485,0.3521583838896317,mmlu:medical_genetics,test,62.59199746698141,mistral_7b_instruct,ve2s1g,oe
38,0.3684210479259491,0.44736841320991516,0.7872023809523809,0.5342857139451163,mmlu:moral_disputes,validation,24.007517486810684,mistral_7b_instruct,ve2s1g,oe
346,0.41329479217529297,0.4364161789417267,0.5915463846498329,0.46881351854841585,mmlu:moral_disputes,test,197.74484771490097,mistral_7b_instruct,ve2s1g,oe
33,0.575757622718811,0.6666666865348816,0.5958646616541353,0.21295924319161313,mmlu:nutrition,validation,19.741186819970608,mistral_7b_instruct,ve2s1g,oe
306,0.5,0.5751634240150452,0.5195651245247553,0.2885989801840739,mmlu:nutrition,test,186.6094403155148,mistral_7b_instruct,ve2s1g,oe
34,0.3529411852359772,0.38235294818878174,0.5965909090909091,0.5232142784765788,mmlu:philosophy,validation,19.208609770983458,mistral_7b_instruct,ve2s1g,oe
