dataset,fuzzy_gpt-3\\.5-turbo-1106_ece_counting,fuzzy_gpt-3\\.5-turbo-1106_ece_likelihood,fuzzy_gpt-3\\.5-turbo-1106_auroc_counting,fuzzy_gpt-3\\.5-turbo-1106_auroc_likelihood,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_counting,fuzzy_gpt-3\\.5-turbo-1106_unc_prediction_likelihood,split,model
mmlu:abstract_algebra,0.18800000000000003,0.1838312121574037,0.552,0.5573333333333333,0.48,0.37,run-20240223_112533-funewzrv,llama2_13b
mmlu:abstract_algebra,0.31818181818181823,0.3442065351396709,,,0.36363636363636365,0.2727272727272727,run-20240223_112533-funewzrv,llama2_13b
mmlu:abstract_algebra,0.18800000000000003,0.1838312121574037,0.552,0.5573333333333333,0.48,0.37,latest-run,llama2_13b
mmlu:abstract_algebra,0.31818181818181823,0.3442065351396709,,,0.36363636363636365,0.2727272727272727,latest-run,llama2_13b
mmlu:high_school_statistics,0.09537037037037038,0.16172863546701488,0.4528149801587301,0.4515128968253968,0.009259259259259259,0.0,test,llama2_13b
mmlu:high_school_statistics,0.08260869565217391,0.1072675719687117,,,0.043478260869565216,0.043478260869565216,validation,llama2_13b
mmlu:high_school_statistics,0.09537037037037038,0.16172863546701488,0.4528149801587301,0.4515128968253968,0.009259259259259259,0.0,run-20240223_210742-660rdw9k,llama2_13b
mmlu:high_school_statistics,0.08260869565217391,0.1072675719687117,,,0.043478260869565216,0.043478260869565216,run-20240223_210742-660rdw9k,llama2_13b
mmlu:high_school_statistics,0.09537037037037038,0.16172863546701488,0.4528149801587301,0.4515128968253968,0.009259259259259259,0.0,latest-run,llama2_13b
mmlu:high_school_statistics,0.08260869565217391,0.1072675719687117,,,0.043478260869565216,0.043478260869565216,latest-run,llama2_13b
mmlu:virology,0.09939759036144578,0.12217405110671549,0.5081018518518519,0.5069444444444445,0.04216867469879518,0.030120481927710843,test,llama2_13b
mmlu:virology,0.23333333333333334,0.2457241396049743,,,0.1111111111111111,0.1111111111111111,validation,llama2_13b
mmlu:virology,0.09939759036144578,0.12217405110671549,0.5081018518518519,0.5069444444444445,0.04216867469879518,0.030120481927710843,run-20240223_165432-01qp2a0b,llama2_13b
mmlu:virology,0.23333333333333334,0.2457241396049743,,,0.1111111111111111,0.1111111111111111,run-20240223_165432-01qp2a0b,llama2_13b
mmlu:virology,0.09939759036144578,0.12217405110671549,0.5081018518518519,0.5069444444444445,0.04216867469879518,0.030120481927710843,latest-run,llama2_13b
mmlu:virology,0.23333333333333334,0.2457241396049743,,,0.1111111111111111,0.1111111111111111,latest-run,llama2_13b
mmlu:high_school_chemistry,0.08669950738916256,0.09967757108666195,0.5357993197278912,0.5244047619047618,0.0049261083743842365,0.0049261083743842365,test,llama2_13b
mmlu:high_school_chemistry,0.09090909090909091,0.12007257078895192,,,0.0,0.0,validation,llama2_13b
mmlu:high_school_chemistry,0.08669950738916256,0.09967757108666195,0.5357993197278912,0.5244047619047618,0.0049261083743842365,0.0049261083743842365,run-20240222_094807-adqckyii,llama2_13b
mmlu:high_school_chemistry,0.09090909090909091,0.12007257078895192,,,0.0,0.0,run-20240222_094807-adqckyii,llama2_13b
mmlu:high_school_chemistry,0.08669950738916256,0.09967757108666195,0.5357993197278912,0.5244047619047618,0.0049261083743842365,0.0049261083743842365,latest-run,llama2_13b
mmlu:high_school_chemistry,0.09090909090909091,0.12007257078895192,,,0.0,0.0,latest-run,llama2_13b
mmlu:high_school_biology,0.12774193548387094,0.11109352247819469,0.5377064374789349,0.5302494101786317,0.3096774193548387,0.2032258064516129,test,llama2_13b
mmlu:high_school_biology,0.128125,0.15531239734206087,,,0.21875,0.125,validation,llama2_13b
mmlu:high_school_biology,0.12774193548387094,0.11109352247819469,0.5377064374789349,0.5302494101786317,0.3096774193548387,0.2032258064516129,latest-run,llama2_13b
mmlu:high_school_biology,0.128125,0.15531239734206087,,,0.21875,0.125,latest-run,llama2_13b
mmlu:high_school_biology,0.12774193548387094,0.11109352247819469,0.5377064374789349,0.5302494101786317,0.3096774193548387,0.2032258064516129,run-20240222_092430-o1heflyf,llama2_13b
mmlu:high_school_biology,0.128125,0.15531239734206087,,,0.21875,0.125,run-20240222_092430-o1heflyf,llama2_13b
mmlu:college_biology,0.1729166666666666,0.18739441105663207,0.5536243333991705,0.5685364408453486,0.08333333333333333,0.041666666666666664,test,llama2_13b
mmlu:college_biology,0.1375,0.26931908614115213,,,0.0625,0.0625,validation,llama2_13b
mmlu:college_biology,0.1729166666666666,0.18739441105663207,0.5536243333991705,0.5685364408453486,0.08333333333333333,0.041666666666666664,run-20240222_071008-1stb44pw,llama2_13b
mmlu:college_biology,0.1375,0.26931908614115213,,,0.0625,0.0625,run-20240222_071008-1stb44pw,llama2_13b
mmlu:college_biology,0.1729166666666666,0.18739441105663207,0.5536243333991705,0.5685364408453486,0.08333333333333333,0.041666666666666664,latest-run,llama2_13b
mmlu:college_biology,0.1375,0.26931908614115213,,,0.0625,0.0625,latest-run,llama2_13b
mmlu:nutrition,0.1754901960784314,0.1681237618942505,0.5201271186440678,0.5217499098449333,0.13071895424836602,0.07516339869281045,test,llama2_13b
mmlu:nutrition,0.19696969696969696,0.20759990282497287,,,0.12121212121212122,0.06060606060606061,validation,llama2_13b
mmlu:nutrition,0.1754901960784314,0.1681237618942505,0.5201271186440678,0.5217499098449333,0.13071895424836602,0.07516339869281045,latest-run,llama2_13b
mmlu:nutrition,0.19696969696969696,0.20759990282497287,,,0.12121212121212122,0.06060606060606061,latest-run,llama2_13b
mmlu:nutrition,0.1754901960784314,0.1681237618942505,0.5201271186440678,0.5217499098449333,0.13071895424836602,0.07516339869281045,run-20240223_140706-v1gpnhvh,llama2_13b
mmlu:nutrition,0.19696969696969696,0.20759990282497287,,,0.12121212121212122,0.06060606060606061,run-20240223_140706-v1gpnhvh,llama2_13b
mmlu:computer_security,0.14300000000000002,0.15528103014484743,0.606985146527499,0.613809714973906,0.19,0.13,test,llama2_13b
mmlu:computer_security,0.20909090909090908,0.29969692956420396,,,0.36363636363636365,0.2727272727272727,validation,llama2_13b
mmlu:computer_security,0.14300000000000002,0.15528103014484743,0.606985146527499,0.613809714973906,0.19,0.13,run-20240222_075101-jup974nc,llama2_13b
mmlu:computer_security,0.20909090909090908,0.29969692956420396,,,0.36363636363636365,0.2727272727272727,run-20240222_075101-jup974nc,llama2_13b
mmlu:computer_security,0.14300000000000002,0.15528103014484743,0.606985146527499,0.613809714973906,0.19,0.13,latest-run,llama2_13b
mmlu:computer_security,0.20909090909090908,0.29969692956420396,,,0.36363636363636365,0.2727272727272727,latest-run,llama2_13b
mmlu:college_physics,0.0931372549019608,0.13130950284198908,0.5301816239316239,0.514957264957265,0.06862745098039216,0.049019607843137254,test,llama2_13b
mmlu:college_physics,0.09090909090909087,0.2828710331812526,,,0.0,0.0,validation,llama2_13b
mmlu:college_physics,0.0931372549019608,0.13130950284198908,0.5301816239316239,0.514957264957265,0.06862745098039216,0.049019607843137254,run-20240222_074139-oq15wehj,llama2_13b
mmlu:college_physics,0.09090909090909087,0.2828710331812526,,,0.0,0.0,run-20240222_074139-oq15wehj,llama2_13b
mmlu:college_physics,0.0931372549019608,0.13130950284198908,0.5301816239316239,0.514957264957265,0.06862745098039216,0.049019607843137254,latest-run,llama2_13b
mmlu:college_physics,0.09090909090909087,0.2828710331812526,,,0.0,0.0,latest-run,llama2_13b
mmlu:high_school_physics,0.20794701986754968,0.16512514173337087,0.3573446327683616,0.37082691319979455,0.033112582781456956,0.013245033112582781,test,llama2_13b
mmlu:high_school_physics,0.19411764705882356,0.141717895487096,,,0.058823529411764705,0.0,validation,llama2_13b
mmlu:high_school_physics,0.20794701986754968,0.16512514173337087,0.3573446327683616,0.37082691319979455,0.033112582781456956,0.013245033112582781,run-20240222_114624-zan9v5jm,llama2_13b
mmlu:high_school_physics,0.19411764705882356,0.141717895487096,,,0.058823529411764705,0.0,run-20240222_114624-zan9v5jm,llama2_13b
mmlu:high_school_physics,0.20794701986754968,0.16512514173337087,0.3573446327683616,0.37082691319979455,0.033112582781456956,0.013245033112582781,latest-run,llama2_13b
mmlu:high_school_physics,0.19411764705882356,0.141717895487096,,,0.058823529411764705,0.0,latest-run,llama2_13b
mmlu:college_medicine,0.23636363636363633,0.2138324465174167,,,0.13636363636363635,0.09090909090909091,validation,llama2_13b
mmlu:high_school_macroeconomics,0.1130769230769231,0.10968822709683664,0.5359427038816351,0.539744761118807,0.1076923076923077,0.07435897435897436,test,llama2_13b
mmlu:high_school_macroeconomics,0.23488372093023252,0.1645958486258528,,,0.20930232558139536,0.06976744186046512,validation,llama2_13b
mmlu:high_school_macroeconomics,0.1130769230769231,0.10968822709683664,0.5359427038816351,0.539744761118807,0.1076923076923077,0.07435897435897436,run-20240222_103855-satej85s,llama2_13b
mmlu:high_school_macroeconomics,0.23488372093023252,0.1645958486258528,,,0.20930232558139536,0.06976744186046512,run-20240222_103855-satej85s,llama2_13b
mmlu:high_school_macroeconomics,0.1130769230769231,0.10968822709683664,0.5359427038816351,0.539744761118807,0.1076923076923077,0.07435897435897436,latest-run,llama2_13b
mmlu:high_school_macroeconomics,0.23488372093023252,0.1645958486258528,,,0.20930232558139536,0.06976744186046512,latest-run,llama2_13b
mmlu:business_ethics,0.20900000000000002,0.18663761820062394,0.4683159722222222,0.47395833333333326,0.05,0.04,test,llama2_13b
mmlu:business_ethics,0.2545454545454546,0.30765491554782975,,,0.09090909090909091,0.0,validation,llama2_13b
mmlu:business_ethics,0.20900000000000002,0.18663761820062394,0.4683159722222222,0.47395833333333326,0.05,0.04,run-20240222_064002-s7yxs6tq,llama2_13b
mmlu:business_ethics,0.2545454545454546,0.30765491554782975,,,0.09090909090909091,0.0,run-20240222_064002-s7yxs6tq,llama2_13b
mmlu:business_ethics,0.20900000000000002,0.18663761820062394,0.4683159722222222,0.47395833333333326,0.05,0.04,latest-run,llama2_13b
mmlu:business_ethics,0.2545454545454546,0.30765491554782975,,,0.09090909090909091,0.0,latest-run,llama2_13b
mmlu:high_school_world_history,0.09615384615384617,0.13560159951566098,,,0.11538461538461539,0.07692307692307693,validation,mistral_7b
mmlu:electrical_engineering,0.08896551724137934,0.11667643133373698,0.4994700582935877,0.5164281928987811,0.041379310344827586,0.020689655172413793,test,mistral_7b
mmlu:electrical_engineering,0.20000000000000004,0.16293736040432324,,,0.0,0.0,validation,mistral_7b
mmlu:electrical_engineering,0.08896551724137934,0.11667643133373698,0.4994700582935877,0.5164281928987811,0.041379310344827586,0.020689655172413793,run-20240222_080842-9elhh40f,mistral_7b
mmlu:electrical_engineering,0.20000000000000004,0.16293736040432324,,,0.0,0.0,run-20240222_080842-9elhh40f,mistral_7b
mmlu:electrical_engineering,0.08896551724137934,0.11667643133373698,0.4994700582935877,0.5164281928987811,0.041379310344827586,0.020689655172413793,latest-run,mistral_7b
mmlu:electrical_engineering,0.20000000000000004,0.16293736040432324,,,0.0,0.0,latest-run,mistral_7b
mmlu:international_law,0.2958677685950413,0.30363843156624015,0.557702850877193,0.5633223684210525,0.05785123966942149,0.024793388429752067,test,mistral_7b
mmlu:international_law,0.27692307692307694,0.2756517187867404,,,0.0,0.0,validation,mistral_7b
mmlu:international_law,0.2958677685950413,0.30363843156624015,0.557702850877193,0.5633223684210525,0.05785123966942149,0.024793388429752067,run-20240222_115137-l9qyf72a,mistral_7b
mmlu:international_law,0.27692307692307694,0.2756517187867404,,,0.0,0.0,run-20240222_115137-l9qyf72a,mistral_7b
mmlu:international_law,0.2958677685950413,0.30363843156624015,0.557702850877193,0.5633223684210525,0.05785123966942149,0.024793388429752067,latest-run,mistral_7b
mmlu:international_law,0.27692307692307694,0.2756517187867404,,,0.0,0.0,latest-run,mistral_7b
mmlu:medical_genetics,0.15699999999999997,0.1801057815772194,0.5107070707070707,0.511919191919192,0.46,0.39,test,mistral_7b
mmlu:medical_genetics,0.1727272727272727,0.41577443758714183,,,0.7272727272727273,0.5454545454545454,validation,mistral_7b
mmlu:medical_genetics,0.15699999999999997,0.1801057815772194,0.5107070707070707,0.511919191919192,0.46,0.39,run-20240222_123617-91lvy1gg,mistral_7b
mmlu:medical_genetics,0.1727272727272727,0.41577443758714183,,,0.7272727272727273,0.5454545454545454,run-20240222_123617-91lvy1gg,mistral_7b
mmlu:medical_genetics,0.15699999999999997,0.1801057815772194,0.5107070707070707,0.511919191919192,0.46,0.39,latest-run,mistral_7b
mmlu:medical_genetics,0.1727272727272727,0.41577443758714183,,,0.7272727272727273,0.5454545454545454,latest-run,mistral_7b
mmlu:moral_scenarios,0.1865921787709497,0.20809171774004398,0.5028354343985868,0.5225504857876987,0.29720670391061454,0.21675977653631284,test,mistral_7b
mmlu:moral_scenarios,0.248,0.25728592667106276,,,0.31,0.25,validation,mistral_7b
mmlu:moral_scenarios,0.1865921787709497,0.20809171774004398,0.5028354343985868,0.5225504857876987,0.29720670391061454,0.21675977653631284,latest-run,mistral_7b
mmlu:moral_scenarios,0.248,0.25728592667106276,,,0.31,0.25,latest-run,mistral_7b
mmlu:moral_scenarios,0.1865921787709497,0.20809171774004398,0.5028354343985868,0.5225504857876987,0.29720670391061454,0.21675977653631284,run-20240223_114750-az82qnzm,mistral_7b
mmlu:moral_scenarios,0.248,0.25728592667106276,,,0.31,0.25,run-20240223_114750-az82qnzm,mistral_7b
mmlu:formal_logic,0.1619047619047619,0.1364413698146642,0.4686141304347826,0.5125,0.10317460317460317,0.06349206349206349,test,mistral_7b
mmlu:formal_logic,0.11428571428571431,0.3022787641083978,,,0.0,0.0,validation,mistral_7b
mmlu:formal_logic,0.1619047619047619,0.1364413698146642,0.4686141304347826,0.5125,0.10317460317460317,0.06349206349206349,run-20240222_084243-jloz6zwr,mistral_7b
mmlu:formal_logic,0.11428571428571431,0.3022787641083978,,,0.0,0.0,run-20240222_084243-jloz6zwr,mistral_7b
mmlu:formal_logic,0.1619047619047619,0.1364413698146642,0.4686141304347826,0.5125,0.10317460317460317,0.06349206349206349,latest-run,mistral_7b
mmlu:formal_logic,0.11428571428571431,0.3022787641083978,,,0.0,0.0,latest-run,mistral_7b
mmlu:astronomy,0.22894736842105265,0.22301814331967362,0.4862570028011205,0.5159313725490196,0.07236842105263158,0.05263157894736842,test,mistral_7b
mmlu:astronomy,0.14375,0.15949443361498478,,,0.0,0.0,validation,mistral_7b
mmlu:astronomy,0.22894736842105265,0.22301814331967362,0.4862570028011205,0.5159313725490196,0.07236842105263158,0.05263157894736842,run-20240222_062300-p5l4yvjs,mistral_7b
mmlu:astronomy,0.14375,0.15949443361498478,,,0.0,0.0,run-20240222_062300-p5l4yvjs,mistral_7b
mmlu:astronomy,0.22894736842105265,0.22301814331967362,0.4862570028011205,0.5159313725490196,0.07236842105263158,0.05263157894736842,latest-run,mistral_7b
mmlu:astronomy,0.14375,0.15949443361498478,,,0.0,0.0,latest-run,mistral_7b
mmlu:high_school_computer_science,0.144,0.13582828443708708,0.6226490596238494,0.6122448979591837,0.29,0.22,test,mistral_7b
mmlu:high_school_computer_science,0.25555555555555554,0.3989809052288439,,,0.2222222222222222,0.1111111111111111,validation,mistral_7b
mmlu:high_school_computer_science,0.144,0.13582828443708708,0.6226490596238494,0.6122448979591837,0.29,0.22,run-20240222_092949-nibwea0u,mistral_7b
mmlu:high_school_computer_science,0.25555555555555554,0.3989809052288439,,,0.2222222222222222,0.1111111111111111,run-20240222_092949-nibwea0u,mistral_7b
mmlu:high_school_computer_science,0.144,0.13582828443708708,0.6226490596238494,0.6122448979591837,0.29,0.22,latest-run,mistral_7b
mmlu:high_school_computer_science,0.25555555555555554,0.3989809052288439,,,0.2222222222222222,0.1111111111111111,latest-run,mistral_7b
mmlu:jurisprudence,0.23703703703703705,0.22937073235650307,0.5533447684391081,0.5849056603773584,0.08333333333333333,0.05555555555555555,test,mistral_7b
mmlu:jurisprudence,0.3545454545454545,0.4185381744518642,,,0.0,0.0,validation,mistral_7b
mmlu:jurisprudence,0.23703703703703705,0.22937073235650307,0.5533447684391081,0.5849056603773584,0.08333333333333333,0.05555555555555555,latest-run,mistral_7b
mmlu:jurisprudence,0.3545454545454545,0.4185381744518642,,,0.0,0.0,latest-run,mistral_7b
mmlu:jurisprudence,0.23703703703703705,0.22937073235650307,0.5533447684391081,0.5849056603773584,0.08333333333333333,0.05555555555555555,run-20240222_115724-qc8irjz4,mistral_7b
mmlu:jurisprudence,0.3545454545454545,0.4185381744518642,,,0.0,0.0,run-20240222_115724-qc8irjz4,mistral_7b
mmlu:sociology,0.10945273631840789,0.09638270282926996,0.5744929006085193,0.5739350912778904,0.19402985074626866,0.12935323383084577,test,mistral_7b
mmlu:sociology,0.11363636363636367,0.10026430737584568,,,0.4090909090909091,0.2727272727272727,validation,mistral_7b
mmlu:sociology,0.10945273631840789,0.09638270282926996,0.5744929006085193,0.5739350912778904,0.19402985074626866,0.12935323383084577,run-20240224_001128-0herrc2k,mistral_7b
mmlu:sociology,0.11363636363636367,0.10026430737584568,,,0.4090909090909091,0.2727272727272727,run-20240224_001128-0herrc2k,mistral_7b
mmlu:sociology,0.10945273631840789,0.09638270282926996,0.5744929006085193,0.5739350912778904,0.19402985074626866,0.12935323383084577,latest-run,mistral_7b
mmlu:sociology,0.11363636363636367,0.10026430737584568,,,0.4090909090909091,0.2727272727272727,latest-run,mistral_7b
mmlu:anatomy,0.1318518518518518,0.14918520306758687,0.5567032967032968,0.5580219780219781,0.3851851851851852,0.26666666666666666,test,mistral_7b
mmlu:anatomy,0.21428571428571427,0.29909997863639015,,,0.21428571428571427,0.07142857142857142,validation,mistral_7b
mmlu:anatomy,0.1318518518518518,0.14918520306758687,0.5567032967032968,0.5580219780219781,0.3851851851851852,0.26666666666666666,run-20240222_061618-qzizwpvo,mistral_7b
mmlu:anatomy,0.21428571428571427,0.29909997863639015,,,0.21428571428571427,0.07142857142857142,run-20240222_061618-qzizwpvo,mistral_7b
mmlu:anatomy,0.1318518518518518,0.14918520306758687,0.5567032967032968,0.5580219780219781,0.3851851851851852,0.26666666666666666,latest-run,mistral_7b
mmlu:anatomy,0.21428571428571427,0.29909997863639015,,,0.21428571428571427,0.07142857142857142,latest-run,mistral_7b
mmlu:elementary_mathematics,0.09047619047619047,0.08093278950765606,0.5988298322289581,0.6089947835894545,0.6005291005291006,0.5026455026455027,test,mistral_7b
mmlu:elementary_mathematics,0.05365853658536584,0.24289797787358863,,,0.3902439024390244,0.2926829268292683,validation,mistral_7b
mmlu:elementary_mathematics,0.09047619047619047,0.08093278950765606,0.5988298322289581,0.6089947835894545,0.6005291005291006,0.5026455026455027,run-20240222_081803-qsnwq345,mistral_7b
mmlu:elementary_mathematics,0.05365853658536584,0.24289797787358863,,,0.3902439024390244,0.2926829268292683,run-20240222_081803-qsnwq345,mistral_7b
mmlu:elementary_mathematics,0.09047619047619047,0.08093278950765606,0.5988298322289581,0.6089947835894545,0.6005291005291006,0.5026455026455027,latest-run,mistral_7b
mmlu:elementary_mathematics,0.05365853658536584,0.24289797787358863,,,0.3902439024390244,0.2926829268292683,latest-run,mistral_7b
mmlu:high_school_european_history,0.311042944785276,0.3131298883916601,0.5500336927223719,0.5544137466307277,0.3393939393939394,0.2727272727272727,test,mistral_7b
mmlu:high_school_european_history,0.3888888888888889,0.38556809227631905,,,0.2777777777777778,0.2222222222222222,validation,mistral_7b
mmlu:high_school_european_history,0.311042944785276,0.3131298883916601,0.5500336927223719,0.5544137466307277,0.3393939393939394,0.2727272727272727,run-20240224_020304-6q9jr428,mistral_7b
mmlu:high_school_european_history,0.3888888888888889,0.38556809227631905,,,0.2777777777777778,0.2222222222222222,run-20240224_020304-6q9jr428,mistral_7b
mmlu:high_school_european_history,0.311042944785276,0.3131298883916601,0.5500336927223719,0.5544137466307277,0.3393939393939394,0.2727272727272727,latest-run,mistral_7b
mmlu:high_school_european_history,0.3888888888888889,0.38556809227631905,,,0.2777777777777778,0.2222222222222222,latest-run,mistral_7b
mmlu:prehistory,0.1675925925925926,0.1801335457259073,0.5619185603172183,0.5666082049717859,0.2037037037037037,0.15123456790123457,test,mistral_7b
mmlu:prehistory,0.24571428571428572,0.2136909736023309,,,0.05714285714285714,0.05714285714285714,validation,mistral_7b
mmlu:prehistory,0.1675925925925926,0.1801335457259073,0.5619185603172183,0.5666082049717859,0.2037037037037037,0.15123456790123457,run-20240223_130801-0dvcnoc7,mistral_7b
mmlu:prehistory,0.24571428571428572,0.2136909736023309,,,0.05714285714285714,0.05714285714285714,run-20240223_130801-0dvcnoc7,mistral_7b
mmlu:prehistory,0.1675925925925926,0.1801335457259073,0.5619185603172183,0.5666082049717859,0.2037037037037037,0.15123456790123457,latest-run,mistral_7b
mmlu:prehistory,0.24571428571428572,0.2136909736023309,,,0.05714285714285714,0.05714285714285714,latest-run,mistral_7b
mmlu:professional_law,0.19529411764705884,0.21285756699371644,,,0.029411764705882353,0.011764705882352941,validation,mistral_7b
mmlu:moral_disputes,0.17976878612716765,0.19703384977936914,0.5710891298225852,0.5646824838073782,0.02023121387283237,0.017341040462427744,test,mistral_7b
mmlu:moral_disputes,0.25263157894736843,0.19482209341324727,,,0.0,0.0,validation,mistral_7b
mmlu:moral_disputes,0.17976878612716765,0.19703384977936914,0.5710891298225852,0.5646824838073782,0.02023121387283237,0.017341040462427744,run-20240223_113202-2nsg6vs1,mistral_7b
mmlu:moral_disputes,0.25263157894736843,0.19482209341324727,,,0.0,0.0,run-20240223_113202-2nsg6vs1,mistral_7b
mmlu:moral_disputes,0.17976878612716765,0.19703384977936914,0.5710891298225852,0.5646824838073782,0.02023121387283237,0.017341040462427744,latest-run,mistral_7b
mmlu:moral_disputes,0.25263157894736843,0.19482209341324727,,,0.0,0.0,latest-run,mistral_7b
mmlu:machine_learning,0.13571428571428576,0.14288967593687238,0.43041130037390946,0.49356044869131704,0.11607142857142858,0.08928571428571429,test,mistral_7b
mmlu:machine_learning,0.2545454545454545,0.25151167698224436,,,0.09090909090909091,0.09090909090909091,validation,mistral_7b
mmlu:machine_learning,0.13571428571428576,0.14288967593687238,0.43041130037390946,0.49356044869131704,0.11607142857142858,0.08928571428571429,run-20240222_120939-jqev6s7e,mistral_7b
mmlu:machine_learning,0.2545454545454545,0.25151167698224436,,,0.09090909090909091,0.09090909090909091,run-20240222_120939-jqev6s7e,mistral_7b
mmlu:machine_learning,0.13571428571428576,0.14288967593687238,0.43041130037390946,0.49356044869131704,0.11607142857142858,0.08928571428571429,latest-run,mistral_7b
mmlu:machine_learning,0.2545454545454545,0.25151167698224436,,,0.09090909090909091,0.09090909090909091,latest-run,mistral_7b
mmlu:high_school_microeconomics,0.15378151260504205,0.16281906655049297,0.5420222991157247,0.5488658208381392,0.06722689075630252,0.05042016806722689,test,mistral_7b
mmlu:high_school_microeconomics,0.13076923076923078,0.25433308031873586,,,0.038461538461538464,0.07692307692307693,validation,mistral_7b
mmlu:high_school_microeconomics,0.15378151260504205,0.16281906655049297,0.5420222991157247,0.5488658208381392,0.06722689075630252,0.05042016806722689,run-20240222_102704-vsb990p6,mistral_7b
mmlu:high_school_microeconomics,0.13076923076923078,0.25433308031873586,,,0.038461538461538464,0.07692307692307693,run-20240222_102704-vsb990p6,mistral_7b
mmlu:high_school_microeconomics,0.15378151260504205,0.16281906655049297,0.5420222991157247,0.5488658208381392,0.06722689075630252,0.05042016806722689,latest-run,mistral_7b
mmlu:high_school_microeconomics,0.13076923076923078,0.25433308031873586,,,0.038461538461538464,0.07692307692307693,latest-run,mistral_7b
mmlu:high_school_us_history,0.24019607843137253,0.23153482629990693,0.5291426809210525,0.5108963815789473,0.45588235294117646,0.3333333333333333,test,mistral_7b
mmlu:high_school_us_history,0.19090909090909094,0.18973923333325649,,,0.5,0.36363636363636365,validation,mistral_7b
mmlu:high_school_us_history,0.24019607843137253,0.23153482629990693,0.5291426809210525,0.5108963815789473,0.45588235294117646,0.3333333333333333,latest-run,mistral_7b
mmlu:high_school_us_history,0.19090909090909094,0.18973923333325649,,,0.5,0.36363636363636365,latest-run,mistral_7b
mmlu:high_school_us_history,0.24019607843137253,0.23153482629990693,0.5291426809210525,0.5108963815789473,0.45588235294117646,0.3333333333333333,run-20240223_210739-ygdqimmn,mistral_7b
mmlu:high_school_us_history,0.19090909090909094,0.18973923333325649,,,0.5,0.36363636363636365,run-20240223_210739-ygdqimmn,mistral_7b
mmlu:college_computer_science,0.14700000000000002,0.14723870491419097,0.4778554778554779,0.47377622377622375,0.1,0.07,test,mistral_7b
mmlu:college_computer_science,0.1272727272727273,0.17681905535293405,,,0.0,0.0,validation,mistral_7b
mmlu:college_computer_science,0.14700000000000002,0.14723870491419097,0.4778554778554779,0.47377622377622375,0.1,0.07,run-20240222_071002-3580wld9,mistral_7b
mmlu:college_computer_science,0.1272727272727273,0.17681905535293405,,,0.0,0.0,run-20240222_071002-3580wld9,mistral_7b
mmlu:college_computer_science,0.14700000000000002,0.14723870491419097,0.4778554778554779,0.47377622377622375,0.1,0.07,latest-run,mistral_7b
mmlu:college_computer_science,0.1272727272727273,0.17681905535293405,,,0.0,0.0,latest-run,mistral_7b
mmlu:security_studies,0.34571428571428575,0.3450864879792281,0.6120911057042444,0.6082725060827251,0.0,0.0,test,mistral_7b
mmlu:security_studies,0.2925925925925927,0.30047139279188323,,,0.0,0.0,validation,mistral_7b
mmlu:security_studies,0.34571428571428575,0.3450864879792281,0.6120911057042444,0.6082725060827251,0.0,0.0,run-20240223_235539-9ihdk8mk,mistral_7b
mmlu:security_studies,0.2925925925925927,0.30047139279188323,,,0.0,0.0,run-20240223_235539-9ihdk8mk,mistral_7b
mmlu:security_studies,0.34571428571428575,0.3450864879792281,0.6120911057042444,0.6082725060827251,0.0,0.0,latest-run,mistral_7b
mmlu:security_studies,0.2925925925925927,0.30047139279188323,,,0.0,0.0,latest-run,mistral_7b
mmlu:management,0.1436893203883495,0.18019222360795684,0.4564777327935222,0.4449392712550607,0.1941747572815534,0.13592233009708737,test,mistral_7b
mmlu:management,0.4636363636363636,0.5364785539197227,,,0.45454545454545453,0.45454545454545453,validation,mistral_7b
mmlu:management,0.1436893203883495,0.18019222360795684,0.4564777327935222,0.4449392712550607,0.1941747572815534,0.13592233009708737,run-20240222_121924-f45c8ytk,mistral_7b
mmlu:management,0.4636363636363636,0.5364785539197227,,,0.45454545454545453,0.45454545454545453,run-20240222_121924-f45c8ytk,mistral_7b
mmlu:management,0.1436893203883495,0.18019222360795684,0.4564777327935222,0.4449392712550607,0.1941747572815534,0.13592233009708737,latest-run,mistral_7b
mmlu:management,0.4636363636363636,0.5364785539197227,,,0.45454545454545453,0.45454545454545453,latest-run,mistral_7b
mmlu:econometrics,0.07456140350877194,0.13559203829404984,0.5699588477366255,0.5589225589225589,0.07017543859649122,0.043859649122807015,test,mistral_7b
mmlu:econometrics,0.33333333333333326,0.24068361959460144,,,0.16666666666666666,0.25,validation,mistral_7b
mmlu:econometrics,0.07456140350877194,0.13559203829404984,0.5699588477366255,0.5589225589225589,0.07017543859649122,0.043859649122807015,run-20240222_080031-zpjwm8ek,mistral_7b
mmlu:econometrics,0.33333333333333326,0.24068361959460144,,,0.16666666666666666,0.25,run-20240222_080031-zpjwm8ek,mistral_7b
mmlu:econometrics,0.07456140350877194,0.13559203829404984,0.5699588477366255,0.5589225589225589,0.07017543859649122,0.043859649122807015,latest-run,mistral_7b
mmlu:econometrics,0.33333333333333326,0.24068361959460144,,,0.16666666666666666,0.25,latest-run,mistral_7b
mmlu:professional_medicine,0.1064516129032258,0.15053786568453018,,,0.22580645161290322,0.16129032258064516,validation,mistral_7b
mmlu:high_school_geography,0.14595959595959593,0.16174931492514036,0.5114424769597183,0.48835041938490215,0.3686868686868687,0.24242424242424243,test,mistral_7b
